Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetC,blaPDC_36,0.017448147,0.013317806,0.014805605,0.020090689,1.279277304,1.07615897,1.065744017,1.492810591
tetC,blaPDC_60,0.016990018,0.014978168,0.014018024,0.019962011,1.157982891,0.998144429,0.959929381,1.3560364
tetC,blaOXA_851,0.016636519,0.008253914,0.014998763,0.018274274,1.207603642,0.546962925,1.099074332,1.316132953
tetC,blaOXA_901,0.016513841,0.01841726,0.012859457,0.020168225,1.1294604,1.199531568,0.891447313,1.367473487
tetC,blaOXA_4,0.016496835,0.004939359,0.015516759,0.017476911,1.316938086,0.309415918,1.255543255,1.378332917
tetC,blaOXA_905,0.016331998,0.013532688,0.013646819,0.019017177,1.115481639,0.878088153,0.941249899,1.289713379
tetC,blaPER_1,0.015912379,0.014453735,0.013044444,0.018780313,1.203168154,1.146229579,0.975731338,1.43060497
tetC,blaPDC_45,0.015832834,0.02055133,0.011755005,0.019910664,1.106169335,1.356943292,0.836922347,1.375416323
tetC,blaPDC_6,0.015713035,0.009695525,0.013789232,0.017636837,1.107587659,0.645334293,0.979539335,1.235635983
tetC,tmexD3,0.015609943,0.015888653,0.01245729,0.018762597,1.116695596,1.124353801,0.893599409,1.339791783
tetC,catB3,0.015455031,0.014482073,0.012581473,0.018328588,1.156220087,1.174816753,0.923110955,1.389329219
tetC,aac3_IId,0.015444035,0.013203093,0.012824255,0.018063815,1.074645306,0.817722888,0.912391344,1.236899267
tetC,merC,0.015314614,0.009856997,0.013358772,0.017270456,1.079514016,0.617700282,0.956948879,1.202079153
tetC,blaPDC_46,0.015171506,0.016311258,0.011934998,0.018408013,1.08840364,1.107856911,0.868580793,1.308226486
tetC,parE_A473V,0.015098447,0.007219263,0.013665988,0.016530905,1.102975286,0.514660384,1.0008555,1.205095072
tetC,aph6_Id,0.01506693,0.006886457,0.013700507,0.016433352,1.157606087,0.625457452,1.033501759,1.281710414
tetC,blaOXA_101,0.014914094,0.015295265,0.011879182,0.017949007,1.117409499,1.230740557,0.873203871,1.361615126
tetC,blaPDC_16,0.014865542,0.008114584,0.013255433,0.016475652,1.056452448,0.534100467,0.950475329,1.162429568
tetC,crpP,0.014851472,0.004633087,0.013932167,0.015770777,1.154828786,0.256581437,1.103917462,1.20574011
tetC,blaOXA_494,0.01469071,0.005140876,0.013670649,0.015710772,1.058882167,0.281024988,1.003120712,1.114643621
tetC,blaOXA_50,0.014392221,0.004894859,0.013420975,0.015363467,1.038549742,0.194340728,0.999988326,1.077111159
tetC,aph3p_IIa,0.014385377,0.013486819,0.0117093,0.017061455,1.054931451,1.042456301,0.848085505,1.261777398
tetC,blaPDC_37,0.014357204,0.015076239,0.011365751,0.017348657,1.110867764,1.685439543,0.776439993,1.445295535
tetC,blaPDC_5,0.014338609,0.005515395,0.013244235,0.015432983,1.022383936,0.27848713,0.967126047,1.077641824
tetC,blaOXA_396,0.014224691,0.005773152,0.013079173,0.01537021,1.01437415,0.319557159,0.950967077,1.077781224
tetC,aph3pp_Ib,0.014167482,0.007115622,0.012755589,0.015579376,1.051763188,0.537358649,0.945139574,1.158386802
tetC,aph6_Ic,0.014123783,0.017411822,0.010668899,0.017578666,1.056060163,1.370216663,0.78417945,1.327940876
tetC,blaPDC_30,0.014023918,0.015399076,0.010968407,0.017079429,0.994884422,1.170912458,0.762549987,1.227218857
tetC,blaOXA_488,0.013922869,0.005235035,0.012884124,0.014961613,0.986292503,0.248381917,0.937008142,1.035576864
tetC,gyrA_D87N,0.013872159,0.006964392,0.012490272,0.015254045,1.061146712,0.620374755,0.938050901,1.184242522
tetC,blaPDC_8,0.013852842,0.005649212,0.012731916,0.014973768,1.002750149,0.33717663,0.93584699,1.069653308
tetC,blaOXA_847,0.013661704,0.006466351,0.012378639,0.014944768,0.972639058,0.362502043,0.900710788,1.044567327
tetC,blaOXA_1028,0.013491311,0.011751189,0.01115962,0.015823002,0.975155044,0.859541934,0.804603276,1.145706812
tetC,blaPDC_3,0.013485798,0.0040615,0.012679908,0.014291688,0.959084978,0.213877762,0.91664699,1.001522966
tetC,blaOXA,0.013341811,0.004101218,0.01252804,0.014155582,0.829791,0.903967836,0.65042417,1.009157831
tetC,fosA,0.013305665,0.004077651,0.012496571,0.014114759,0.784948065,0.93337864,0.599745493,0.970150637
tetC,ereA,0.013283974,0.013878276,0.010530223,0.016037725,0.974492208,1.163428768,0.7436427,1.205341716
tetC,aph3p_IIb,0.013194537,0.004264035,0.01234846,0.014040615,0.666101718,0.687116745,0.529762849,0.802440588
tetC,mexX,0.013180079,0.004533573,0.01228052,0.014079638,0.692032833,0.578403636,0.577265003,0.806800663
tetC,blaPDC,0.013156379,0.004205935,0.01232183,0.013990927,0.732999354,0.763330412,0.581538039,0.884460668
tetC,mexA,0.013150065,0.00415313,0.012325994,0.013974136,0.765141756,0.911987617,0.584183627,0.946099884
tetC,catB7,0.013120811,0.004119784,0.012303356,0.013938265,0.82341735,1.084196595,0.608289224,1.038545476
tetC,mexE,0.013088983,0.004334534,0.012228917,0.013949048,0.749963024,0.681437025,0.614751135,0.885174914
tetC,blaPDC_12,0.013008399,0.011447838,0.0107369,0.015279899,0.917791009,0.779521873,0.763116957,1.07246506
tetC,blaPDC_66,0.012537943,0.014816626,0.009598003,0.015477883,0.862389469,0.993298227,0.665297551,1.059481387
tetC,blaOXA_904,0.012412762,0.008523465,0.010721522,0.014104002,0.845433879,0.522371647,0.741784012,0.949083747
tetC,merF,0.011834029,0.00587003,0.010669287,0.01299877,0.859260235,0.41330212,0.777252127,0.941268342
tetC,blaPDC_15,0.010239589,0.009358293,0.008382701,0.012096477,0.736627423,0.688135773,0.600086356,0.873168489
tetC,blaPDC_34,0.010189559,0.005196827,0.009158395,0.011220722,0.727308775,0.338993723,0.660045066,0.794572485
tetC,blaPDC_22,0.009871403,0.013543626,0.007184054,0.012558753,0.670896831,0.910646253,0.490204858,0.851588805
tetG,floR2,0.928543949,0.028663416,0.922856505,0.934231393,108.1201489,30.75705133,102.0172826,114.2230151
tetG,floR,0.927466698,0.028296646,0.921852029,0.933081366,490.0933641,497.6374105,391.3513055,588.8354227
tetG,sul1,0.26461833,0.031176617,0.258432213,0.270804447,390.4493905,425.495491,306.0218539,474.8769271
tetG,qacEdelta1,0.263581109,0.031066766,0.257416789,0.269745429,42.80771773,16.37400928,39.55875905,46.05667641
tetG,aac6p_Ib4,0.262117577,0.035621879,0.255049423,0.26918573,4.977391493,0.570007548,4.864289629,5.090493357
tetG,aac6p_IIa,0.261712625,0.041037781,0.253569839,0.269855411,4.21200232,0.625399406,4.08790951,4.33609513
tetG,ant2pp_Ia,0.260768156,0.031884446,0.25444159,0.267094722,5.265152951,0.59986301,5.146127116,5.384178786
tetG,qacE,0.255632787,0.028540487,0.249969735,0.261295839,38.01637891,10.53277031,35.92644877,40.10630905
