Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetM,vanZ1,0.855261965,0.023503251,0.796876652,0.913647277,1.092499255,0.05343936,0.959748526,1.225249985
blaCDD,blaCDD_2,0.101201212,0.002306954,0.09547042,0.106932004,1.090558326,0.227342745,0.52580764,1.655309011
vanS_Cd,vanZ1,0.823008305,0.049396397,0.700300853,0.945715758,1.08903663,0.091166209,0.862567212,1.315506047
vanZ1,ant6_Ia,0.060715932,0.007053741,0.043193467,0.078238396,1.088635669,0.020495391,1.037722295,1.139549044
cfrC,vanR_Cd,0.711841946,0.050433007,0.586559412,0.83712448,1.087562224,0.040123763,0.987889271,1.187235177
dfrF,rpoB_H502N,0.026733556,0.010193886,0.001410539,0.052056574,1.087410379,0.772587081,-0.831802326,3.006623083
gyrA_T82I,vanS_Cd,0.687741101,0.038704613,0.591593511,0.783888691,1.087186452,0.059634696,0.939045656,1.235327249
rpoB_H502N,dfrF,0.034199134,0.010848454,0.007250081,0.061148187,1.086596578,0.767338526,-0.819577992,2.992771148
vanG,ermB,0.226593152,0.020060346,0.176760491,0.276425813,1.086402852,0.077565352,0.893719836,1.279085867
vanT_Cd,ermB,0.226593152,0.020060346,0.176760491,0.276425813,1.086402852,0.077565352,0.893719836,1.279085867
vanZ1,spw,0.044498512,0.01287172,0.012523387,0.076473636,1.08448382,0.042756926,0.978269727,1.190697913
gyrA_T82I,vanR_Cd,0.692986253,0.035029025,0.605969332,0.780003174,1.082512815,0.036993982,0.990614669,1.174410961
gyrB_S366A,vanS_Cd,0.693619558,0.013688959,0.659614298,0.727624818,1.081049732,0.032870565,0.999394722,1.162704741
vanR_Cd,blaCDD_1,0.034040031,0.005755442,0.019742721,0.048337341,1.080338558,0.072586245,0.900024329,1.260652787
vanR_Cd,blaCDD,0.994472019,0.005912669,0.979784134,1.009159903,1.078971131,0.031245775,1.001352324,1.156589938
vanG,blaCDD,0.993935613,0.005684316,0.979814988,1.008056238,1.076810594,0.030456431,1.001152625,1.152468563
vanT_Cd,blaCDD,0.993935613,0.005684316,0.979814988,1.008056238,1.076810594,0.030456431,1.001152625,1.152468563
vanS_Cd,blaCDD,0.993410247,0.005490543,0.979770983,1.007049512,1.074258452,0.030202136,0.999232186,1.149284718
aac6p_Ie_aph2pp_Ia,vanZ1,0.856028614,0.027776968,0.7870268,0.925030428,1.074226842,0.002680327,1.067568541,1.080885142
aac6p_Ie_aph2pp_Ia,vanG,0.696156043,0.025852553,0.63193474,0.760377346,1.071740122,0.064489387,0.911539603,1.231940641
aac6p_Ie_aph2pp_Ia,vanT_Cd,0.696156043,0.025852553,0.63193474,0.760377346,1.071740122,0.064489387,0.911539603,1.231940641
gyrA_T82I,vanG,0.684429676,0.039750073,0.58568502,0.783174332,1.06823277,0.053531918,0.935252113,1.201213427
gyrA_T82I,vanT_Cd,0.684429676,0.039750073,0.58568502,0.783174332,1.06823277,0.053531918,0.935252113,1.201213427
ermB,vanR_Cd,0.687334641,0.025637738,0.623646969,0.751022313,1.063061051,0.025586071,0.999501728,1.126620374
spw,blaCDD_1,0.03508534,0.007010976,0.01766911,0.052501569,1.055130604,0.041454979,0.952150728,1.15811048
blaCDD_1,spw,0.046329334,0.01475997,0.009663536,0.082995132,1.054419544,0.040536645,0.953720936,1.155118152
gyrB_S366A,vanG,0.68264891,0.013308548,0.649588644,0.715709175,1.05319741,0.043301619,0.945630226,1.160764594
gyrB_S366A,vanT_Cd,0.68264891,0.013308548,0.649588644,0.715709175,1.05319741,0.043301619,0.945630226,1.160764594
vanS_Cd,rpoB_H502N,0.028928024,0.009922515,0.004279129,0.053576919,1.049947983,0.088626798,0.829786813,1.270109153
ermB,sat4,0.02724277,0.00357412,0.018364162,0.036121377,1.048685483,0.045694577,0.935173861,1.162197105
gyrB_S416A,cfrC,0.023626906,0.004159365,0.01329447,0.033959342,1.047590711,0.163719391,0.640889199,1.454292223
vanR_Cd,rpoB_H502N,0.028883476,0.009968283,0.004120887,0.053646065,1.047325488,0.105456385,0.785357305,1.30929367
vanG,rpoB_H502N,0.028896256,0.00991979,0.004254132,0.053538381,1.047123129,0.091151263,0.820690838,1.27355542
vanT_Cd,rpoB_H502N,0.028896256,0.00991979,0.004254132,0.053538381,1.047123129,0.091151263,0.820690838,1.27355542
aadE,aph2pp_If,0.02060856,0.006087421,0.005486567,0.035730553,1.046582679,0.04180905,0.94272324,1.150442118
ermB,gyrB_I139R,0.12943854,0.011235532,0.101527932,0.157349148,1.043306373,0.066361906,0.87845426,1.208158486
ermB,vanS_Cd,0.669636322,0.021765222,0.615568513,0.723704131,1.041697664,0.031420418,0.963645019,1.119750309
aph2pp_If,aadE,0.13892348,0.023863403,0.079643501,0.198203458,1.040508132,0.03657389,0.949653552,1.131362712
sat4,ermB,0.22887073,0.022003285,0.174211541,0.28352992,1.038725939,0.036640506,0.947705876,1.129746002
gyrB_I139R,ermB,0.228132044,0.027807872,0.15905346,0.297210628,1.037948442,0.057875975,0.89417655,1.181720335
ermB,vanG,0.671320996,0.025909444,0.606958368,0.735683624,1.035221273,0.031562713,0.956815147,1.113627399
ermB,vanT_Cd,0.671320996,0.025909444,0.606958368,0.735683624,1.035221273,0.031562713,0.956815147,1.113627399
gyrA_T82I,blaCDD,0.992442136,0.004789225,0.980545041,1.004339231,1.034326576,0.014453417,0.998422298,1.070230854
gyrB_S366V,cfrB,0.019342808,0.008879104,-0.00271411,0.041399726,1.033828095,0.025873045,0.969555887,1.098100302
cfrC,gyrB_S416A,0.233714742,0.038929643,0.137008149,0.330421335,1.03288937,0.12774369,0.715556454,1.350222287
vanZ1,gyrB_S366V,0.189039388,0.012560472,0.157837445,0.220241331,1.0305595,0.073165931,0.848805252,1.212313748
aad9,aph2pp_If,0.020424152,0.006249577,0.004899342,0.035948962,1.028662763,0.024137628,0.968701571,1.088623954
dfrF,blaCDD_1,0.034045949,0.005134302,0.021291636,0.046800261,1.028346433,0.027643845,0.959675316,1.09701755
blaCDD_1,dfrF,0.03789748,0.012328628,0.007271471,0.068523489,1.028076442,0.027010639,0.960978296,1.095174588
gyrB_S416A,cfrB,0.019213907,0.008776655,-0.002588513,0.041016327,1.0280003,0.02175112,0.973967524,1.082033077
aph2pp_If,aad9,0.047700258,0.010402483,0.021859058,0.073541457,1.027869144,0.023417383,0.969697141,1.086041148
cfrB,gyrB_S366V,0.192939734,0.013940009,0.158310832,0.227568635,1.027859243,0.021412518,0.9746676,1.081050886
blaCDD_1,vanR_Cd,0.671903992,0.034032251,0.587363193,0.756444791,1.025777827,0.022755743,0.969249427,1.082306226
blaCDD_1,blaCDD,0.992719899,0.004304185,0.98202771,1.003412088,1.025147108,0.009749627,1.000927691,1.049366525
blaCDD_1,aph2pp_If,0.020375591,0.006266238,0.004809392,0.03594179,1.025079595,0.011160468,0.997355454,1.052803735
aph2pp_If,blaCDD_1,0.033992988,0.005446753,0.020462505,0.047523472,1.024717239,0.010963815,0.997481613,1.051952864
gyrB_S366V,blaCDD,0.987617262,0.002477626,0.981462497,0.993772027,1.023516537,0.005463375,1.00994476,1.037088314
cfrB,gyrB_S416A,0.23045536,0.012411214,0.199624196,0.261286524,1.02199508,0.017151375,0.979388703,1.064601456
gyrB_S366V,blaCDD_1,0.033774959,0.005538026,0.02001774,0.047532179,1.021165854,0.007658256,1.002141692,1.040190016
blaCDD_1,cfrC,0.023533953,0.00469008,0.011883149,0.035184757,1.020738954,0.055751906,0.882243542,1.159234366
ermB,blaCDD,0.984547258,0.004014236,0.974575342,0.994519174,1.020472596,0.003615054,1.011492305,1.029452888
cfrC,blaCDD_1,0.03374349,0.004705209,0.022055103,0.045431878,1.02047063,0.055171977,0.883415841,1.15752542
spw,blaCDD,0.98751043,0.002033222,0.982459626,0.992561235,1.019730839,0.008189175,0.9993878,1.040073878
gyrB_I139R,blaCDD,0.985818883,0.002460024,0.979707845,0.991929921,1.019685573,0.007435931,1.001213695,1.038157451
ant6_Ia,blaCDD,0.986913527,0.001183725,0.98397299,0.989854064,1.019451881,0.005883424,1.004836647,1.034067116
blaCDD_1,gyrB_D426V,0.022743217,0.013824161,-0.011597903,0.057084338,1.0194394,0.010609146,0.993084821,1.045793979
gyrB_D426V,blaCDD_1,0.033837105,0.005650381,0.01980078,0.04787343,1.01912486,0.010299041,0.993540624,1.044709096
aadE,gyrB_D426V,0.022806112,0.014248482,-0.01258908,0.058201304,1.018430907,0.015041528,0.981065681,1.055796133
ant6_Ia,vanZ1,0.813497896,0.021909351,0.759072051,0.86792374,1.01788831,0.006251579,1.002358527,1.033418094
blaCDD_1,gyrB_S366V,0.191029407,0.012929654,0.158910365,0.223148448,1.01768705,0.006355313,1.001899577,1.033474522
spw,vanZ1,0.813021554,0.018877286,0.766127776,0.859915333,1.016987701,0.010137405,0.991804991,1.042170411
rpoB_H502N,vanS_Cd,0.658814225,0.029980985,0.584337328,0.733291121,1.016224065,0.031209175,0.938696176,1.093751953
gyrB_D426V,aadE,0.135667539,0.022629543,0.079452638,0.191882439,1.016194944,0.013204958,0.98339201,1.048997877
aadE,blaCDD_1,0.03363104,0.005349215,0.020342853,0.046919228,1.015615854,0.013170073,0.982899579,1.048332129
ant6_Ia,blaCDD_1,0.033690769,0.005537591,0.01993463,0.047446908,1.015411093,0.007097154,0.997780784,1.033041403
rpoB_H502N,vanG,0.662850153,0.031111958,0.585563765,0.740136542,1.015072776,0.032123372,0.935273897,1.094871655
rpoB_H502N,vanT_Cd,0.662850153,0.031111958,0.585563765,0.740136542,1.015072776,0.032123372,0.935273897,1.094871655
blaCDD_1,ant6_Ia,0.060571546,0.006954293,0.043296124,0.077846968,1.015009676,0.007012717,0.997589122,1.03243023
rpoB_H502N,vanR_Cd,0.66463606,0.035378858,0.576750103,0.752522016,1.014525652,0.037295657,0.921878104,1.107173201
tetM,blaCDD,0.979550617,0.002095905,0.9743441,0.984757133,1.013931573,0.006903511,0.996782301,1.031080845
blaCDD_1,aadE,0.135347714,0.022621948,0.079151681,0.191543747,1.013789122,0.011580091,0.985022581,1.042555662
ermB,aadE,0.135233385,0.027959974,0.06577696,0.204689811,1.012359607,0.060306794,0.862549227,1.162169988
aad9,gyrB_D426V,0.022718687,0.014216057,-0.012595958,0.058033331,1.011753448,0.009752149,0.987527768,1.035979129
gyrB_D426V,aad9,0.046974452,0.010315592,0.021349102,0.072599802,1.011566851,0.009710386,0.987444915,1.035688788
aadE,ermB,0.223228358,0.031707288,0.144463088,0.301993628,1.011070306,0.054148319,0.876558425,1.145582187
blaCDD_2,vanZ1,0.808134769,0.060343349,0.658233581,0.958035957,1.010392172,0.05164233,0.882105513,1.138678832
aad9,blaCDD_1,0.033522194,0.005449928,0.019983822,0.047060567,1.010071619,0.008985203,0.987751138,1.032392099
blaCDD_1,aad9,0.046898565,0.010288075,0.02134157,0.07245556,1.009967167,0.008962949,0.987701968,1.032232367
vanR_Cd,rpoB_R505K,0.071528609,0.004262619,0.060939675,0.082117543,1.009838178,0.048304494,0.889843162,1.129833194
gyrB_I139R,sat4,0.02619929,0.003885619,0.016546878,0.035851701,1.009680537,0.191118112,0.534916827,1.484444247
gyrB_S366V,vanZ1,0.805166446,0.015006476,0.767888292,0.8424446,1.008180508,0.018669826,0.961802088,1.054558927
aac6p_Ie_aph2pp_Ia,blaCDD,0.976315334,0.005952579,0.961528307,0.991102361,1.00779649,0.001913179,1.00304389,1.012549091
gyrB_S366V,erm52,0.016515873,0.004901056,0.004340975,0.028690772,1.007502438,0.190853261,0.533396654,1.481608223
sat4,gyrB_I139R,0.125508426,0.017443937,0.082175283,0.168841568,1.006980713,0.173088331,0.577005461,1.436955965
gyrA_T82I,rpoB_H502N,0.028581778,0.009578786,0.004786754,0.052376801,1.006299842,0.020985263,0.954169559,1.058430124
erm52,tet40,0.063006731,0.005772754,0.048666414,0.077347048,1.005776503,0.313763438,0.226344914,1.785208092
tet40,erm52,0.016908215,0.008247834,-0.003580541,0.037396971,1.005263909,0.329395034,0.187001282,1.823526535
rpoB_H502N,gyrA_T82I,0.29188644,0.010877609,0.264864962,0.318907919,1.004569952,0.015248191,0.966691345,1.042448558
rpoB_R505K,tet40,0.064125001,0.006509346,0.047954888,0.080295114,1.004049057,0.218369381,0.461589444,1.546508671
gyrB_S366V,dfrF,0.036969337,0.011755068,0.007768128,0.066170545,1.003907391,0.002920104,0.996653451,1.011161331
rpoB_R505K,vanR_Cd,0.657408411,0.023863755,0.598127558,0.716689263,1.003425781,0.018251441,0.958086688,1.048764874
tet40,aph2pp_If,0.019950143,0.006108343,0.004776177,0.035124109,1.003333608,0.012815719,0.971497596,1.035169619
gyrB_S416A,dfrF,0.036943671,0.011736355,0.007788949,0.066098394,1.003293701,0.002574239,0.996898937,1.009688464
dfrF,gyrB_S366V,0.18841373,0.012825399,0.156553672,0.220273788,1.003289188,0.002441568,0.997223997,1.009354379
aph2pp_If,tet40,0.066531625,0.018955048,0.019444677,0.113618574,1.003259785,0.01220423,0.972942798,1.033576772
dfrF,gyrB_S416A,0.226183106,0.011600217,0.197366568,0.254999644,1.002643228,0.00205385,0.997541182,1.007745274
gyrB_S416A,erm52,0.016454641,0.004604282,0.00501697,0.027892312,1.002148115,0.165050049,0.592141063,1.412155167
erm52,gyrB_S366V,0.188646475,0.036563969,0.097816542,0.279476408,1.002029366,0.160539462,0.603227234,1.400831497
vanZ1,rpoB_R505K,0.071315114,0.003192504,0.063384494,0.079245735,1.001978724,0.010109152,0.976866199,1.02709125
blaCDD_2,blaCDD,0.97087603,0.008091177,0.950776431,0.990975628,1.001926811,0.005709751,0.987743003,1.01611062
blaCDD,rpoB_R505K,0.071277179,0.003047178,0.06370757,0.078846788,1.001802126,0.005439423,0.98828985,1.015314403
tet40,rpoB_R505K,0.071015243,0.011537883,0.042353553,0.099676933,1.001641513,0.217488178,0.461370927,1.541912098
vanR_Cd,erm52,0.016450282,0.003590408,0.007531215,0.025369349,1.001269059,0.110027371,0.727945918,1.274592201
tet40,cfrB,0.018715564,0.00832489,-0.001964609,0.039395736,1.000960774,0.004748625,0.989164536,1.012757011
tet40,dfrF,0.036844673,0.011563077,0.008120398,0.065568949,1.00091011,0.006422865,0.98495483,1.016865391
cfrB,tet40,0.066549807,0.019915516,0.017076922,0.116022691,1.000836578,0.004474667,0.989720889,1.011952266
dfrF,tet40,0.066555873,0.019966982,0.01695514,0.116156606,1.000791915,0.006257509,0.985247401,1.016336429
tet40,gyrB_D426V,0.022395014,0.01376856,-0.011807984,0.056598013,1.000746608,0.004773925,0.98888752,1.012605695
gyrB_D426V,tet40,0.066442719,0.019335459,0.018410775,0.114474663,1.000730221,0.004558608,0.98940601,1.012054432
rpoB_R505K,vanZ1,0.80054129,0.024546156,0.73956526,0.861517321,1.000599001,0.002370098,0.994711351,1.006486651
dfrF,ant6_Ia,0.059755787,0.007096646,0.04212674,0.077384834,1.000559604,0.002813024,0.993571666,1.007547543
ant6_Ia,dfrF,0.036869168,0.011703225,0.007796746,0.06594159,1.000543179,0.002875515,0.993400004,1.007686354
blaCDD_1,tet40,0.066427563,0.019370358,0.018308926,0.1145462,1.000414942,0.003842323,0.990870083,1.009959802
tet40,blaCDD_1,0.033220205,0.005460769,0.019654904,0.046785506,1.000391047,0.003997171,0.990461524,1.010320569
rpoB_R505K,blaCDD,0.969277824,0.006098074,0.954129368,0.98442628,1.000081592,0.000205704,0.999570595,1.000592589
aad9,blaCDD,0.969204228,0.006248828,0.95368128,0.984727177,0.999998508,2.86E-05,0.999927388,1.000069629
tet40,blaCDD,0.96920038,0.00627071,0.953623072,0.984777687,0.999994317,5.94E-06,0.999979554,1.00000908
aadE,blaCDD,0.969199081,0.006240438,0.953696974,0.984701188,0.999992992,4.67E-05,0.999877011,1.000108973
aad9,vanZ1,0.800119622,0.026042967,0.735425306,0.864813938,0.999979813,0.000235181,0.999395591,1.000564034
tet40,vanZ1,0.800101383,0.026179934,0.735066822,0.865135944,0.999952508,5.10E-05,0.999825846,1.000079171
dfrF,blaCDD,0.969151574,0.006220756,0.953698359,0.984604789,0.999942109,8.33E-05,0.999735065,1.000149153
rpoB_H502N,blaCDD,0.969147639,0.005930484,0.9544155,0.983879778,0.99994162,0.000442747,0.998841774,1.001041465
aadE,vanZ1,0.800081262,0.025990477,0.735517339,0.864645186,0.999929966,0.000386922,0.998968798,1.000891133
blaCDD,aad9,0.046497364,0.010458287,0.020517538,0.072477189,0.999864423,0.000877464,0.997684682,1.002044165
vanZ1,aad9,0.046495436,0.010451415,0.020532681,0.072458191,0.99983712,0.001106848,0.997087559,1.002586682
blaCDD,tet40,0.06644308,0.019609506,0.017730367,0.115155794,0.999820315,0.000212387,0.999292717,1.000347913
vanZ1,tet40,0.066440632,0.019609491,0.017727957,0.115153308,0.999773598,0.000263383,0.999119318,1.000427878
vanS_Cd,rpoB_R505K,0.071190048,0.006362205,0.055385455,0.08699464,0.999662482,0.139932642,0.652050529,1.347274434
blaCDD,aadE,0.133453623,0.021233931,0.080705614,0.186201632,0.999654465,0.001339927,0.996325903,1.002983027
vanZ1,aadE,0.133448655,0.021262088,0.080630702,0.186266609,0.999576373,0.001684011,0.995393058,1.003759688
cfrB,blaCDD,0.968782919,0.005855436,0.954237208,0.983328629,0.999555029,0.000480952,0.998360277,1.000749781
dfrF,vanZ1,0.799720056,0.025827083,0.735562024,0.863878088,0.999466756,0.000694093,0.997742532,1.00119098
erm52,vanR_Cd,0.654760959,0.025655077,0.591030215,0.718491702,0.999368987,0.03795273,0.905089178,1.093648795
erm52,blaCDD,0.968598906,0.005010304,0.956152622,0.98104519,0.999368431,0.001397537,0.995896757,1.002840105
rpoB_H502N,vanZ1,0.799587138,0.024046749,0.739851703,0.859322574,0.999367969,0.003651329,0.990297565,1.008438373
dfrF,vanR_Cd,0.654894217,0.023083024,0.597552807,0.712235627,0.999194179,0.000643858,0.997594747,1.000793611
erm52,gyrB_S416A,0.225454673,0.034700417,0.139254059,0.311655286,0.998225644,0.132672294,0.668649395,1.327801893
cfrB,ant6_Ia,0.059600584,0.006833687,0.042624765,0.076576402,0.998189806,0.008121985,0.978013677,1.018365935
ant6_Ia,cfrB,0.018665789,0.008301674,-0.001956712,0.03928829,0.998099635,0.008487795,0.977014783,1.019184487
blaCDD,dfrF,0.036833418,0.01164492,0.007905833,0.065761004,0.997951423,0.002889383,0.990773797,1.005129049
vanR_Cd,dfrF,0.036802812,0.011619403,0.007938614,0.06566701,0.997832486,0.001680713,0.993657364,1.002007608
rpoB_R505K,vanS_Cd,0.64684839,0.029913285,0.572539672,0.721157109,0.997653228,0.051088067,0.870743434,1.124563023
vanZ1,dfrF,0.036814908,0.011631204,0.007921396,0.06570842,0.997247013,0.003505776,0.988538183,1.005955843
blaCDD,rpoB_H502N,0.028381411,0.009126461,0.005710025,0.051052797,0.996753788,0.013902304,0.96221855,1.031289026
vanZ1,rpoB_H502N,0.028375468,0.009185201,0.005558164,0.051192772,0.995878128,0.017466148,0.952489812,1.039266444
cfrB,vanZ1,0.796533916,0.022786452,0.739929231,0.853138602,0.995480309,0.0043881,0.984579664,1.006380954
ermB,erm52,0.016147553,0.004586377,0.004754361,0.027540744,0.994881982,0.290668445,0.272821536,1.716942427
rpoB_R505K,vanG,0.649028199,0.033930198,0.564740914,0.733315485,0.993939055,0.064889789,0.832743882,1.155134229
rpoB_R505K,vanT_Cd,0.649028199,0.033930198,0.564740914,0.733315485,0.993939055,0.064889789,0.832743882,1.155134229
cfrB,vanR_Cd,0.651149431,0.021053997,0.598848403,0.703450459,0.993436829,0.005020037,0.980966365,1.005907293
erm52,vanZ1,0.794407024,0.016719839,0.75287264,0.835941408,0.992982821,0.012330493,0.962352178,1.023613464
vanG,rpoB_R505K,0.070960347,0.007258782,0.052928532,0.088992162,0.992813102,0.179891609,0.54593757,1.439688633
vanT_Cd,rpoB_R505K,0.070960347,0.007258782,0.052928532,0.088992162,0.992813102,0.179891609,0.54593757,1.439688633
tet40,cfrC,0.021866222,0.004216154,0.011392714,0.03233973,0.991966734,0.358777862,0.100713117,1.883220351
spw,ermB,0.219572581,0.02916012,0.147134828,0.292010334,0.991943382,0.03267686,0.910769561,1.073117203
ermB,spw,0.043288207,0.011883395,0.013768218,0.072808196,0.991232814,0.040522419,0.890569546,1.091896083
cfrB,aad9,0.046131667,0.010980731,0.01885402,0.073409314,0.989733786,0.017661376,0.945860496,1.033607076
aad9,ermB,0.219151686,0.030679541,0.142939481,0.295363892,0.989469051,0.042264923,0.884477161,1.09446094
aad9,cfrB,0.018614878,0.008497119,-0.002493137,0.039722893,0.989468873,0.018130636,0.944429878,1.034507869
aad9,dfrF,0.036287431,0.010940662,0.00910932,0.063465543,0.989020755,0.024138172,0.929058212,1.048983298
cfrC,tet40,0.065127028,0.02551041,0.001755656,0.128498399,0.988994209,0.346370309,0.128562664,1.849425755
dfrF,aad9,0.046127467,0.011092451,0.018572292,0.073682642,0.988828718,0.023978545,0.92926271,1.048394726
ermB,aad9,0.045760644,0.008727733,0.024079754,0.067441535,0.988563297,0.05224834,0.858771225,1.118355368
gyrB_S366A,blaCDD,0.958988557,0.006969377,0.941675665,0.97630145,0.987981388,0.001833852,0.983425848,0.992536928
cfrC,blaCDD,0.957776551,0.005229225,0.944786437,0.970766666,0.987940153,0.001391377,0.98448378,0.991396525
cfrB,aadE,0.131366374,0.018343481,0.08579864,0.176934108,0.986172877,0.021209402,0.933485802,1.038859952
gyrB_D426V,blaCDD,0.955638598,0.008142907,0.935410495,0.9758667,0.98589362,0.015086444,0.948416814,1.023370425
rpoB_R505K,gyrB_S416A,0.222650889,0.022720165,0.166210871,0.279090907,0.984652087,0.065638935,0.821595932,1.147708241
blaCDD,cfrB,0.018709275,0.008357779,-0.002052599,0.03947115,0.984229412,0.016479417,0.94329227,1.025166553
dfrF,aadE,0.131124397,0.017935984,0.086568944,0.175679851,0.984133996,0.02986674,0.909940901,1.058327092
aadE,cfrB,0.018557224,0.008490474,-0.002534284,0.039648732,0.983964599,0.024453015,0.923219944,1.044709255
erm52,ermB,0.219594003,0.067241045,0.052557987,0.38663002,0.983584732,0.221093708,0.434357515,1.53281195
gyrB_S416A,rpoB_R505K,0.070126842,0.001422348,0.066593533,0.073660151,0.982973583,0.078275455,0.788526574,1.177420593
aadE,dfrF,0.03606907,0.010669449,0.009564689,0.06257345,0.982301541,0.033348571,0.899459098,1.065143984
rpoB_R505K,gyrB_S366V,0.184986089,0.025127958,0.12256478,0.247407399,0.981390281,0.08258331,0.776241966,1.186538596
vanR_Cd,cfrB,0.01857247,0.008245826,-0.001911298,0.039056238,0.981323434,0.014499786,0.945303968,1.0173429
rpoB_R505K,gyrA_T82I,0.285507981,0.019525833,0.237003122,0.33401284,0.98051346,0.042514415,0.874901797,1.086125123
gyrB_S366V,rpoB_R505K,0.069873089,0.002566902,0.06349655,0.076249628,0.980405741,0.094011188,0.746869004,1.213942479
vanZ1,cfrB,0.018613525,0.008271491,-0.001933999,0.039161049,0.976700591,0.022203633,0.92154371,1.031857472
blaCDD,erm52,0.016457731,0.00366185,0.007361192,0.025554271,0.975914542,0.043782148,0.867153657,1.084675427
gyrA_T82I,rpoB_R505K,0.070003144,0.004895735,0.057841465,0.082164823,0.975458172,0.054118383,0.841020656,1.109895689
aph3p_IIIa,gyrB_I139R,0.122132994,0.012594511,0.090846494,0.153419494,0.974906281,0.088884718,0.754104401,1.19570816
gyrB_I139R,aph3p_IIIa,0.024691148,0.004024245,0.014694368,0.034687928,0.972770803,0.098048287,0.729205356,1.216336251
cfrB,rpoB_H502N,0.025004188,0.003460926,0.01640677,0.033601605,0.970753427,0.445369752,-0.135606369,2.077113222
ant6_Ia,rpoB_R505K,0.069140483,0.002123323,0.063865855,0.074415111,0.970753325,0.073816168,0.787383798,1.154122852
rpoB_R505K,ant6_Ia,0.058261339,0.009744887,0.034053697,0.082468982,0.970107722,0.075162914,0.783392692,1.156822752
aph2pp_If,blaCDD,0.939798089,0.030138979,0.864928714,1.014667465,0.969343493,0.036947811,0.877560043,1.061126943
rpoB_H502N,cfrB,0.019802384,0.014329921,-0.015795114,0.055399882,0.967374239,0.446863327,-0.142695804,2.077444282
vanZ1,erm52,0.016352181,0.00360735,0.007391025,0.025313336,0.963341929,0.059056668,0.816637033,1.110046825
sat4,blaCDD,0.932635752,0.008476901,0.911577962,0.953693543,0.961352297,0.011631786,0.932457338,0.990247256
sat4,vanZ1,0.761733251,0.021153938,0.709183955,0.814282547,0.951056719,0.019258311,0.903216423,0.998897016
aph3p_IIIa,blaCDD,0.920838573,0.010881932,0.893806356,0.94787079,0.948968208,0.01583877,0.909622521,0.988313895
gyrB_S366V,ermB,0.212023789,0.029756452,0.138104665,0.285942914,0.948694022,0.054870153,0.812389005,1.08499904
ermB,gyrB_S366V,0.179609186,0.006736287,0.162875321,0.196343051,0.94772715,0.055585423,0.809645305,1.085808996
rpoB_H502N,gyrB_S416A,0.214272288,0.037397745,0.121371139,0.307173437,0.945114696,0.126821786,0.630071915,1.260157477
ant6_Ia,ermB,0.208967813,0.023535244,0.150503025,0.267432601,0.942834705,0.019108035,0.895367716,0.990301695
aph3p_IIIa,vanZ1,0.753915842,0.020245173,0.703624044,0.804207641,0.941279181,0.026665518,0.875038361,1.007520001
erm52,ant6_Ia,0.056498111,0.01248284,0.025489017,0.087507205,0.937930624,0.119816668,0.64028952,1.235571729
gyrB_S416A,rpoB_H502N,0.026503213,0.007044956,0.009002573,0.044003853,0.936916392,0.156007898,0.549371288,1.324461495
ant6_Ia,erm52,0.015527989,0.00459121,0.004122791,0.026933187,0.936003048,0.12352346,0.629153763,1.242852332
rpoB_H502N,gyrB_S366V,0.176949821,0.040174086,0.077151859,0.276747783,0.934803212,0.157985767,0.542344811,1.327261613
ermB,ant6_Ia,0.056595932,0.007942312,0.036866136,0.076325728,0.931783071,0.023219251,0.874103253,0.989462889
gyrB_S366V,rpoB_H502N,0.026133365,0.006906782,0.008975968,0.043290762,0.928746009,0.185880576,0.46699306,1.390498958
rpoB_H502N,ant6_Ia,0.05585132,0.012522749,0.024743086,0.086959554,0.927391445,0.144375836,0.568741985,1.286040905
ant6_Ia,rpoB_H502N,0.025893551,0.006511221,0.009718781,0.042068321,0.92627966,0.147129833,0.560788894,1.291770426
dfrF,vanS_Cd,0.601720605,0.034620042,0.515719652,0.687721558,0.926002158,0.061563686,0.773069483,1.078934832
gyrB_S366A,vanZ1,0.746951095,0.018323799,0.701432256,0.792469935,0.925271272,0.008129419,0.905076677,0.945465867
aad9,gyrA_T82I,0.268363677,0.008543021,0.247141635,0.289585718,0.920010956,0.011323858,0.891880934,0.948140977
tetM,gyrA_T82I,0.27035321,0.026957732,0.20338649,0.33731993,0.916147001,0.103454774,0.659151095,1.173142907
gyrA_T82I,tetM,0.205745953,0.047484244,0.087788551,0.323703356,0.907019392,0.114026068,0.623762936,1.190275849
aadE,gyrA_T82I,0.266156945,0.012719859,0.234559065,0.297754825,0.904003532,0.018135931,0.858951383,0.949055681
dfrF,vanG,0.591578142,0.043809459,0.482749413,0.700406871,0.903879638,0.084305635,0.694452832,1.113306444
dfrF,vanT_Cd,0.591578142,0.043809459,0.482749413,0.700406871,0.903879638,0.084305635,0.694452832,1.113306444
ant6_Ia,aac6p_Ie_aph2pp_Ia,0.049100232,0.013384874,0.015850361,0.082350104,0.896272734,0.0700525,0.722252678,1.070292789
aac6p_Ie_aph2pp_Ia,ant6_Ia,0.054072534,0.009949531,0.029356529,0.078788538,0.895726776,0.071349212,0.718485507,1.072968044
tet40,ermB,0.199706206,0.029380891,0.126720026,0.272692387,0.895526525,0.045470962,0.782570394,1.008482656
