Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
sat4,aac6p_Ie_aph2pp_Ia,0.515952313,0.068396027,0.502381057,0.529523568,18.6292497,5.89612563,17.45933046,19.79916894
arsB,merA,0.59679549,0.133696856,0.570267133,0.623323846,18.4163013,6.416503037,17.14312789,19.68947471
vanY_B,vanH_D,0.171226984,0.079148661,0.155522173,0.186931796,18.40057447,12.87451904,15.84599058,20.95515837
vanD,vanS_B,0.130899583,0.061532625,0.118690175,0.14310899,18.29797836,11.71643219,15.97318402,20.62277269
vanY_B,vanR_D,0.165841061,0.072563773,0.151442834,0.180239288,18.29480344,14.71005688,15.37600902,21.21359786
vanS_B,vanH_D,0.170892316,0.077433389,0.155527851,0.18625678,18.26085642,11.26349332,16.02593498,20.49577786
ant6_Ia,lnuB,0.978825065,0.014754195,0.975897512,0.981752617,18.21713128,3.065707876,17.60882833,18.82543423
vanR_B,vanH_D,0.17437235,0.08404364,0.157696268,0.191048432,18.20508981,12.57764347,15.70941247,20.70076715
arsD,cadA,0.353930389,0.08711607,0.336644671,0.371216107,18.1541597,7.548629224,16.65634789,19.65197151
vanR_D,vanY_B,0.130280591,0.068115235,0.11676505,0.143796131,18.1444927,15.09864045,15.14859487,21.14039053
vanX_D,vanR_B,0.133599094,0.072514514,0.119210641,0.147987547,17.98754399,11.75850919,15.65440067,20.32068732
arsB,cadC,0.469938347,0.115638621,0.446993136,0.492883558,17.9794053,6.696032971,16.65076709,19.30804351
vanD,vanH_B,0.130000366,0.064713088,0.117159885,0.142840846,17.92490602,13.40351488,15.26535788,20.58445416
vanS_B,vanR_D,0.168883824,0.079265408,0.153155847,0.184611801,17.90211144,12.49862978,15.42211213,20.38211075
vanR_B,vanD,0.165547159,0.066831006,0.152286437,0.17880788,17.82761655,11.11518351,15.62212299,20.0331101
vanY_B,vanD,0.161869543,0.067034949,0.148568355,0.175170731,17.77418754,12.81067303,15.23227208,20.316103
vanR_D,vanH_B,0.126263191,0.068985138,0.112575043,0.139951339,17.73706265,13.41299764,15.07563292,20.39849238
vanH_D,vanH_B,0.12553153,0.057845175,0.114053793,0.137009268,17.7210956,14.84782885,14.77496423,20.66722697
vanS_B,vanD,0.164540543,0.078469062,0.148970579,0.180110508,17.71919204,12.39538857,15.25967803,20.17870605
ant6_Ia,lsaE,0.946424242,0.018961582,0.942661852,0.950186631,17.67199264,3.150992848,17.04676729,18.29721798
tetL,tetO_W_32_O,0.85814094,0.068161737,0.844616172,0.871665707,17.57350996,3.508094266,16.87742795,18.26959198
tetL,tetM,0.117239366,0.020303405,0.11321073,0.121268002,17.45838632,7.076957832,16.05416435,18.86260829
vanY_B,vanX_D,0.166372079,0.066937604,0.153090206,0.179653952,17.20280121,10.15517695,15.18779378,19.21780863
vanH_B,vanH_D,0.154057188,0.069104752,0.140345306,0.167769069,17.18309097,11.78536859,14.84461816,19.52156378
cadA,merA,0.597390345,0.138697776,0.569869697,0.624910992,17.13508218,5.633574897,16.0172587,18.25290566
arsA,merA,0.58284769,0.137744893,0.555516115,0.610179265,17.12899217,5.818352789,15.97450475,18.2834796
