Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
merR,blaTEM,0.938896575,0.034171349,0.932116238,0.945676912,12.99092401,3.986422716,12.19993125,13.78191676
merR,aph3pp_Ib,0.938501798,0.031722161,0.932207433,0.944796163,11.82064175,3.059748002,11.21352136,12.42776213
merC,aph3pp_Ib,0.938235757,0.031080726,0.932068667,0.944402848,11.94445745,3.137396816,11.32192985,12.56698504
merP,blaTEM,0.937781715,0.034418474,0.930952343,0.944611087,12.96492408,3.938800425,12.18338062,13.74646753
merT,aph3pp_Ib,0.937652418,0.031252481,0.931451248,0.943853589,11.92089952,3.148220881,11.2962242,12.54557485
merT,blaTEM,0.937576588,0.033398078,0.930949684,0.944203491,13.03137054,4.068273272,12.22413686,13.83860422
merC,blaTEM_1,0.934510656,0.036303447,0.927307265,0.941714048,12.21202471,3.615062386,11.49471791,12.92933152
merR,blaTEM_1,0.930802717,0.037636559,0.923334807,0.938270627,12.19135721,3.726695874,11.4518999,12.93081453
merP,blaTEM_1,0.93015311,0.03871222,0.922471766,0.937834455,12.07374915,3.596468317,11.36013181,12.78736649
merT,blaTEM_1,0.930073396,0.038137078,0.922506172,0.937640619,12.21829335,3.65759642,11.49254687,12.94403983
blaTEM_1,sul2,0.923828652,0.043463679,0.915204515,0.932452788,67.43056826,43.17630429,58.86345277,75.99768375
catA1,aph6_Id,0.920777472,0.053482646,0.910165355,0.93138959,11.56635871,2.980491089,10.97496461,12.1577528
catA1,sul2,0.918694256,0.052034969,0.90836939,0.929019123,11.20195125,2.895678767,10.62738576,11.77651674
blaTEM_1,aph3pp_Ib,0.918670786,0.044048801,0.909930548,0.927411024,72.55855615,43.97374128,63.83321186,81.28390044
aph3pp_Ib,blaTEM,0.915964846,0.03005611,0.910001061,0.92192863,127.312923,37.96529164,119.7797854,134.8460605
catA1,aph3pp_Ib,0.915474631,0.055502157,0.904461799,0.926487463,11.35820517,3.06815976,10.74941571,11.96699463
blaTEM_1,aph6_Id,0.910977691,0.044575529,0.902132939,0.919822443,66.25272898,42.82544469,57.75523165,74.75022632
catA1,blaTEM,0.910317685,0.059231288,0.898564912,0.922070457,12.13744614,3.627473844,11.41767663,12.85721565
sul2,blaTEM,0.910206574,0.030949609,0.9040655,0.916347648,142.8985855,47.32884533,133.5075158,152.2896552
catA1,blaTEM_1,0.90966234,0.061728135,0.897414139,0.921910542,11.59974085,3.539107407,10.89750516,12.30197654
aph6_Id,blaTEM,0.907553818,0.032768411,0.901051854,0.914055781,109.7541946,32.62667153,103.2803551,116.228034
aph3pp_Ib,blaTEM_1,0.9056773,0.030360297,0.899653158,0.911701441,99.06637487,60.39828646,87.08204448,111.0507053
dfrA7,aph6_Id,0.901693782,0.051440326,0.891486905,0.911900659,11.85041172,3.166784372,11.22205299,12.47877044
qacEdelta1,aph6_Id,0.901536211,0.052080953,0.89120222,0.911870202,11.82399035,3.184395897,11.19213712,12.45584359
sul1,aph6_Id,0.901046525,0.052949584,0.890540179,0.911552871,11.74553729,3.036294236,11.14307064,12.34800394
sul2,blaTEM_1,0.899682716,0.032836086,0.893167324,0.906198107,102.5619617,60.22106644,90.6127956,114.5111278
sul1,sul2,0.899214239,0.054195914,0.888460594,0.909967884,11.55879716,2.979217152,10.96765584,12.14993847
qacEdelta1,sul2,0.89892608,0.052844476,0.88844059,0.909411571,11.57225573,3.129441053,10.95130673,12.19320473
aph6_Id,blaTEM_1,0.898679583,0.033556137,0.892021318,0.905337849,82.43059322,51.41931168,72.22788623,92.6333002
dfrA7,sul2,0.898094138,0.054013906,0.887376607,0.908811668,11.4966435,3.194547096,10.86277605,12.13051095
dfrA7,blaTEM,0.897105298,0.058140199,0.885569021,0.908641575,12.64502111,4.002643901,11.85080972,13.43923249
sul1,blaTEM,0.895974063,0.0568561,0.88469258,0.907255547,12.64102555,4.020038467,11.8433627,13.4386884
qacEdelta1,aph3pp_Ib,0.895900768,0.055107008,0.884966342,0.906835194,11.56615228,3.185840686,10.93401237,12.19829219
qacEdelta1,blaTEM,0.894906094,0.058284929,0.8833411,0.906471089,12.51949396,3.845037514,11.7565551,13.28243283
dfrA7,aph3pp_Ib,0.894607101,0.05587455,0.883520378,0.905693824,11.47338359,3.079173684,10.86240873,12.08435846
sul1,aph3pp_Ib,0.893784587,0.053833784,0.883102797,0.904466378,11.54946525,3.051523957,10.94397669,12.1549538
dfrA7,blaTEM_1,0.887681217,0.061992247,0.87538061,0.899981824,11.7465085,3.760349227,11.00037363,12.49264337
sul1,blaTEM_1,0.885751954,0.062774015,0.873296228,0.898207681,11.67191002,3.502014671,10.97703433,12.3667857
qacEdelta1,blaTEM_1,0.88503134,0.063248676,0.87248143,0.897581249,11.50897756,3.483989214,10.81767852,12.20027661
gyrA_S83F,sul2,0.747732003,0.06768219,0.734302388,0.761161618,3.321453183,0.55239822,3.211845392,3.431060974
gyrA_S83F,aph3pp_Ib,0.744431379,0.068516374,0.730836244,0.758026515,3.317694422,0.560181759,3.206542207,3.428846636
gyrA_S83F,aph6_Id,0.742727601,0.068322462,0.729170942,0.756284259,3.303295654,0.561366021,3.191908456,3.414682851
gyrA_S83F,merC,0.741960783,0.072948697,0.727486179,0.756435388,4.080711316,0.904760139,3.901187276,4.260235357
gyrA_S83F,merP,0.741562168,0.075436865,0.726593858,0.756530479,4.091384802,0.924632093,3.907917734,4.274851869
gyrA_S83F,sul1,0.739449654,0.073682967,0.724829355,0.754069953,3.941350528,0.846804197,3.773326204,4.109374852
gyrA_S83F,dfrA7,0.738671906,0.074020569,0.72398462,0.753359193,3.923546394,0.85584679,3.753727824,4.093364965
gyrA_S83F,qacEdelta1,0.738102159,0.0730828,0.723600946,0.752603372,3.911442765,0.826223521,3.747502093,4.075383436
gyrA_S83F,merR,0.737747533,0.074019973,0.723060364,0.752434701,4.051719729,0.885072655,3.876102112,4.227337345
gyrA_S83F,merT,0.737153811,0.075393182,0.722194168,0.752113454,4.007184416,0.883690224,3.831841104,4.182527728
gyrA_S83F,catA1,0.730058029,0.07292237,0.715588649,0.744527409,3.905966415,0.844432988,3.73841259,4.07352024
gyrA_S83F,blaTEM,0.715012389,0.072819697,0.700563382,0.729461397,3.1650995,0.549340829,3.056098362,3.274100639
gyrA_S83F,blaTEM_1,0.709909459,0.072883519,0.695447788,0.724371131,3.095405738,0.533046248,2.989637798,3.201173679
blaTEM,merC,0.677623106,0.071241241,0.663487298,0.691758914,114.5314879,88.45895107,96.97931285,132.0836629
blaTEM,merP,0.673570825,0.071551864,0.659373383,0.687768267,88.87250524,64.78524493,76.01770711,101.7273034
blaTEM,merT,0.670472455,0.071394621,0.656306213,0.684638696,87.65348213,60.36319928,75.6761138,99.63085046
blaTEM,merR,0.670075731,0.070633245,0.656060563,0.684090899,86.61625143,61.48298241,74.41669383,98.81580902
blaTEM,dfrA7,0.665846607,0.070370271,0.651883618,0.679809595,55.07386111,43.54407952,46.43377104,63.71395118
blaTEM,sul1,0.665764122,0.073487636,0.65118258,0.680345663,56.03498748,45.72884422,46.96139269,65.10858227
blaTEM,qacEdelta1,0.664485238,0.072137272,0.650171639,0.678798838,57.00214601,52.64043572,46.55714152,67.4471505
blaTEM,catA1,0.655910857,0.06890866,0.642237884,0.66958383,85.91259048,94.15649175,67.22989978,104.5952812
blaTEM_1,merC,0.654134666,0.073851935,0.63948084,0.668788492,86.46227582,64.2522308,73.71323926,99.21131237
