Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetB,parC_E88K,0.332607718,0.042060294,0.324262043,0.340953393,0.999430272,0.093023624,0.980972367,1.017888177
tetB,blaOXA_91,0.332552237,0.051670496,0.322299689,0.342804784,0.997394084,0.122857566,0.973016477,1.02177169
tetB,amvA,0.332347161,0.026127011,0.327162995,0.337531327,0.99832383,0.049644062,0.988473371,1.008174288
tetB,sul1,0.332286142,0.025769837,0.327172848,0.337399437,0.997974924,0.028877957,0.992244911,1.003704937
tetB,blaADC,0.332108428,0.025162608,0.32711562,0.337101235,1.002582924,0.042653483,0.994119547,1.0110463
tetB,blaPER,0.331967698,0.036321941,0.324760637,0.339174759,0.996642467,0.092238992,0.97834025,1.014944684
tetB,qacE,0.331914571,0.025956869,0.326764165,0.337064977,0.994266102,0.028413056,0.988628335,0.999903869
tetB,blaADC_5,0.331884375,0.046463624,0.322664984,0.341103766,0.995862203,0.112568631,0.973526144,1.018198261
tetB,blaCARB_16,0.331316213,0.055834274,0.320237482,0.342394945,0.995060233,0.143803023,0.966526593,1.023593872
tetB,blaADC_18,0.330811389,0.058833396,0.319137567,0.342485212,0.994357364,0.165085346,0.96160085,1.027113879
tetB,catA1,0.329792689,0.035736026,0.322701886,0.336883492,0.988921889,0.078808787,0.973284516,1.004559262
tetB,floR,0.329539481,0.031417196,0.323305627,0.335773334,0.994686967,0.099895342,0.974865564,1.01450837
tetB,blaOXA_98,0.328967503,0.043807904,0.320275065,0.337659942,0.986376052,0.108898377,0.964768252,1.007983853
tetB,blaADC_154,0.326618915,0.066488753,0.313426104,0.339811726,0.981938307,0.178829327,0.946454689,1.017421925
tetB,merT,0.32589936,0.032645849,0.319421716,0.332377005,0.977929334,0.059939995,0.966035938,0.989822729
tetB,merD,0.32576251,0.03331612,0.319151869,0.332373151,0.976603086,0.055121404,0.965665804,0.987540368
tetB,merR,0.324876021,0.030948423,0.318735182,0.331016859,0.973129034,0.053249312,0.962563215,0.983694853
tetB,blaOXA_235,0.324215019,0.056062708,0.313090961,0.335339076,0.97619045,0.162359879,0.943974727,1.008406172
tetB,blaADC_156,0.324212666,0.058614101,0.312582357,0.335842975,0.976314913,0.163075995,0.943957097,1.008672728
tetB,blaADC_1,0.324195324,0.028091689,0.318621323,0.329769324,0.968173456,0.040914459,0.96005514,0.976291773
tetB,blaOXA_65,0.323287264,0.032775332,0.316783927,0.329790601,0.970757485,0.079405169,0.955001777,0.986513193
tetB,blaOXA_20,0.321445719,0.082659427,0.305044295,0.337847142,0.968154188,0.247265944,0.91909126,1.017217116
tetB,blaPER_1,0.321419265,0.041369799,0.313210599,0.329627931,0.965193438,0.103255932,0.944705221,0.985681655
tetB,ble,0.31989268,0.033247332,0.313295688,0.326489672,0.957775197,0.071340076,0.943619778,0.971930616
tetB,blaADC_176,0.319408988,0.045247334,0.310430935,0.328387041,0.959932758,0.113866659,0.937339142,0.982526373
tetB,merA,0.318992829,0.032961165,0.312452619,0.325533039,0.957810067,0.070854628,0.943750971,0.971869162
tetB,blaADC_25,0.31880702,0.042094544,0.310454549,0.327159491,0.955022876,0.100791605,0.935023635,0.975022117
tetB,blaNDM_1,0.317821036,0.035322645,0.310812257,0.324829815,0.953598141,0.066112513,0.940479984,0.966716298
tetB,tetX5,0.317449176,0.064111621,0.30472804,0.330170313,0.963157659,0.218294934,0.919843208,1.006472109
