Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
aac3_Id,gyrA_D87N,0.130373061,0.027000269,0.125015622,0.1357305,65.89921362,20.25725385,61.87973497,69.91869227
aac3_Id,tetG,0.118696499,0.0348396,0.111783567,0.125609432,15.7650953,4.418884957,14.88829266,16.64189795
aac3_Id,qacEdelta1,0.116959488,0.027789062,0.111445536,0.122473441,117.1737463,76.86469169,101.9221239,132.4253687
aac3_Id,gyrA_S83F,0.114733566,0.023623458,0.110046159,0.119420972,93.73035918,66.62253294,80.51100326,106.9497151
aac3_Id,blaCARB_2,0.114445161,0.032253947,0.108045279,0.120845044,15.57982445,4.353271769,14.71604088,16.44360801
aac3_Id,sul1,0.106471048,0.024481076,0.101613472,0.111328625,80.22421565,47.18165318,70.86235205,89.58607925
aac3_Id,catA1,0.101688923,0.031018934,0.095534093,0.107843752,13.95262284,3.590709906,13.24014809,14.66509758
aac3_Id,dfrA7,0.099906845,0.031539566,0.093648711,0.106164979,12.54576434,3.391034767,11.87290947,13.2186192
aac3_Id,erm42,0.076346644,0.041389597,0.06813405,0.084559238,8.702376696,4.894229666,7.731255349,9.673498043
aac3_Id,aadA1,0.071168516,0.024249534,0.066356882,0.07598015,9.358662562,2.815372199,8.800031638,9.917293486
aac3_Id,tetA,0.067371869,0.017390044,0.063921307,0.070822431,12.23403447,3.271670758,11.58486401,12.88320492
aac3_Id,blaCTX_M_65,0.066455066,0.038279363,0.058859609,0.074050522,7.427473703,3.956981434,6.642322739,8.212624667
aac3_Id,aadA22,0.060277608,0.040538336,0.052233923,0.068321294,6.730797767,4.317010345,5.874209256,7.587386277
aac3_Id,blaOXA,0.052869783,0.020264513,0.048848864,0.056890701,6.249941594,2.413354481,5.771079707,6.728803482
aac3_Id,floR,0.050023077,0.014895971,0.047067393,0.05297876,6.539812398,2.084271946,6.126247625,6.95337717
aac3_Id,blaOXA_1,0.047824012,0.021548466,0.043548329,0.052099695,5.438128367,2.332928582,4.975224723,5.90103201
aac3_Id,qnrS2,0.046533507,0.053051547,0.036006929,0.057060085,4.891092825,5.298759442,3.839703994,5.942481655
aac3_Id,aac3_IVa,0.04608732,0.022357916,0.041651024,0.050523615,5.205746936,2.142491796,4.780630082,5.63086379
aac3_Id,aph4_Ia,0.04562755,0.024014818,0.040862489,0.050392611,5.157941068,2.606732355,4.640708816,5.675173321
aac3_Id,arr,0.045201066,0.019141217,0.041403034,0.048999099,5.174359682,2.031328437,4.77130005,5.577419313
aac3_Id,oqxB,0.044265386,0.028803901,0.038550067,0.049980705,4.933380992,3.009545312,4.33622191,5.530540074
aac3_Id,aadA5,0.042867994,0.031214118,0.036674436,0.049061552,4.661261476,3.530904768,3.960653366,5.361869585
aac3_Id,aac6p_Ib_cr,0.04276397,0.018874548,0.03901885,0.04650909,4.867405549,2.060212463,4.4586147,5.276196398
aac3_Id,aac6p_Ib_cr5,0.0423578,0.020010444,0.038387294,0.046328306,4.867680984,2.384648217,4.394515042,5.340846925
aac3_Id,catB3,0.042218551,0.020221866,0.038206094,0.046231008,4.84970291,2.225345219,4.408146139,5.29125968
aac3_Id,dfrA17,0.041510754,0.032530372,0.035056022,0.047965485,4.448637069,3.415530109,3.770921795,5.126352343
aac3_Id,aadA2,0.04129338,0.015207445,0.038275893,0.044310867,5.199057639,1.888912647,4.82425639,5.573858889
aac3_Id,lnuF,0.041106057,0.028880543,0.035375531,0.046836583,4.670593443,3.543291013,3.967527634,5.373659252
aac3_Id,arr_3,0.040888343,0.017786264,0.037359163,0.044417524,4.671807897,1.916332851,4.291565884,5.05204991
aac3_Id,dfrA12,0.039749571,0.019384816,0.035903203,0.043595939,4.49802716,2.217580127,4.058011152,4.938043168
aac3_Id,oqxA,0.038956622,0.027678873,0.033464533,0.044448711,4.337786799,3.213365131,3.700185443,4.975388156
aac3_Id,dfrA1,0.038427504,0.015046121,0.035442027,0.041412981,4.61491897,1.586793561,4.300064702,4.929773239
aac3_Id,qacL,0.038229053,0.021439098,0.033975071,0.042483035,4.256843726,2.58543984,3.74383637,4.769851082
aac3_Id,arr_2,0.035921913,0.035448029,0.028888255,0.042955571,3.949449759,3.905036335,3.174605829,4.724293688
aac3_Id,blaLAP_2,0.035635963,0.040482751,0.027603307,0.043668619,4.021546937,4.956429568,3.038083781,5.005010094
aac3_Id,aph6_Id,0.035122518,0.009608987,0.033215886,0.037029149,5.896331547,1.503801334,5.597944737,6.194718357
aac3_Id,dfrA14,0.03461342,0.029892343,0.028682131,0.040544709,3.949428881,3.626061645,3.229939583,4.668918179
aac3_Id,sul3,0.034324157,0.018137715,0.030725241,0.037923073,3.874005069,1.937358288,3.489591154,4.258418985
aac3_Id,aph3pp_Ib,0.034142074,0.009878108,0.032182043,0.036102105,5.754009417,1.58211725,5.44008303,6.067935804
aac3_Id,armA,0.033750679,0.028095065,0.028176009,0.039325349,3.618651001,3.017749104,3.019864108,4.217437894
aac3_Id,mphA,0.031570918,0.017054551,0.028186925,0.03495491,3.526359287,1.975769553,3.134323743,3.918394831
aac3_Id,mcr_1,0.03147774,0.055172166,0.020530385,0.042425095,3.602408214,6.890053066,2.235272205,4.969544223
aac3_Id,aph3p_Ia,0.031225037,0.014520681,0.028343818,0.034106255,3.634449788,1.725282736,3.292116263,3.976783313
aac3_Id,mphE,0.031184775,0.029029291,0.025424734,0.036944816,3.540567183,3.79437594,2.787680677,4.293453689
aac3_Id,cmlA1,0.030580789,0.021809451,0.026253321,0.034908257,3.406462276,2.291493506,2.95178025,3.861144302
aac3_Id,rmtB1,0.030117965,0.060835259,0.01804693,0.042189,3.335845151,6.775074065,1.99152347,4.680166831
aac3_Id,tetC,0.029444944,0.034240004,0.022650984,0.036238903,3.410820421,4.149508175,2.587467975,4.234172867
aac3_Id,ble,0.025944242,0.017128272,0.022545622,0.029342863,2.864228228,1.829085996,2.501297884,3.227158572
aac3_Id,aac3_IId,0.025818611,0.017060171,0.022433503,0.029203719,2.959153668,2.156357358,2.531285586,3.38702175
aac3_Id,blaCMY,0.025552949,0.023696786,0.020850993,0.030254905,2.889367973,2.795811748,2.334618267,3.444117679
aac3_Id,merC,0.024692553,0.006792386,0.023344796,0.02604031,3.12966866,0.787595971,2.973392532,3.285944787
aac3_Id,parE_S458P,0.023694444,0.089087229,0.006017606,0.041371283,2.529459794,9.344770666,0.675254558,4.383665031
aac3_Id,merT,0.023614189,0.007601497,0.022105887,0.025122491,2.999046868,0.889552361,2.82254038,3.175553355
aac3_Id,merP,0.023285721,0.007110909,0.021874762,0.024696679,2.888830791,0.942873434,2.701744246,3.075917336
aac3_Id,terZ,0.022781218,0.01267747,0.020265733,0.025296703,2.555640158,1.429972583,2.271902574,2.839377742
aac3_Id,merR,0.022650359,0.006616353,0.021337531,0.023963187,2.905559036,0.745117318,2.757711594,3.053406477
aac3_Id,blaCTX_M,0.022634456,0.010110235,0.020628367,0.024640546,2.561177706,1.197681496,2.323531713,2.798823698
aac3_Id,bleO,0.022536051,0.02011484,0.01854483,0.026527271,2.47506528,2.239000385,2.030799028,2.919331532
aac3_Id,msrE,0.022408505,0.022268871,0.017989878,0.026827132,2.504040003,2.606327585,1.986888065,3.021191941
aac3_Id,terW,0.021781066,0.013310865,0.019139901,0.02442223,2.373072906,1.318523311,2.111449276,2.634696537
aac3_Id,aac3_VIa,0.021367435,0.026181167,0.016172524,0.026562347,2.496033756,3.245942657,1.851968311,3.1400992
aac3_Id,fosA3,0.020886034,0.027754866,0.015378867,0.026393202,2.346100675,3.192961522,1.712547838,2.979653513
aac3_Id,terD,0.019853522,0.012755417,0.01732257,0.022384473,2.206127305,1.399474436,1.928441215,2.483813395
aac3_Id,sul2,0.019417861,0.006430276,0.018141955,0.020693767,2.374945083,0.760824712,2.223980954,2.525909212
aac3_Id,aph3p_IIa,0.019162475,0.022654465,0.014667338,0.023657613,2.089065967,2.484756566,1.596036357,2.582095577
aac3_Id,fosA7_4,0.01807495,0.026670576,0.012782929,0.023366971,1.921267524,2.643833532,1.396673593,2.445861455
aac3_Id,mcr_9_1,0.017797761,0.018532979,0.014120416,0.021475106,1.974669122,2.217688239,1.534631662,2.414706582
aac3_Id,parC_S80R,0.015746976,0.008663749,0.0140279,0.017466051,1.743871224,0.916982216,1.561922058,1.925820389
aac3_Id,gyrA_S83Y,0.014630666,0.008213166,0.013000996,0.016260337,1.632010398,0.922029823,1.449059677,1.814961118
aac3_Id,ant2pp_Ia,0.014192834,0.031043463,0.008033137,0.02035253,1.567006784,3.482913843,0.875921115,2.258092453
aac3_Id,grdA,0.012573304,0.025787765,0.007456452,0.017690156,1.441381218,3.01220445,0.843694505,2.039067931
aac3_Id,pcoE,0.012436292,0.004747023,0.01149438,0.013378205,1.397604853,0.561203277,1.286249947,1.508959758
aac3_Id,gyrA_D87Y,0.012115001,0.006112685,0.010902112,0.01332789,1.344869603,0.663393254,1.213237989,1.476501217
aac3_Id,blaCTX_M_14,0.012007421,0.020094653,0.008020206,0.015994636,1.236464169,2.067966846,0.826134682,1.646793656
aac3_Id,blaCTX_M_15,0.011895,0.027644288,0.006409774,0.017380227,1.187226482,2.764688565,0.638652291,1.735800674
aac3_Id,tetB,0.0113524,0.004785156,0.010402921,0.012301879,1.230143146,0.437277021,1.143377898,1.316908393
aac3_Id,catA2,0.011240314,0.016899959,0.007886995,0.014593632,1.275033046,1.870273209,0.903930265,1.646135826
aac3_Id,fosA7_7,0.011009857,0.010964609,0.008834241,0.013185473,1.223612505,1.185966853,0.988290952,1.458934058
aac3_Id,blaTEM,0.010661403,0.004164983,0.00983498,0.011487826,1.143624724,0.440933035,1.056134044,1.231115404
aac3_Id,gyrB_S464F,0.010554967,0.026111151,0.005373948,0.015735986,1.088906938,2.616564201,0.569723834,1.608090042
aac3_Id,silS,0.009915604,0.003228621,0.009274975,0.010556232,1.087895683,0.329980825,1.022420329,1.153371038
aac3_Id,silA,0.00982145,0.003501088,0.009126758,0.010516142,1.09483938,0.369489048,1.021524737,1.168154024
aac3_Id,fosA7_2,0.009773173,0.00620769,0.008541433,0.011004914,1.107110737,0.728565958,0.962547445,1.25167403
aac3_Id,silC,0.009738175,0.003223007,0.00909866,0.01037769,1.060840649,0.308406888,0.999646031,1.122035266
aac3_Id,silB,0.009636158,0.003197234,0.009001757,0.010270559,1.052148424,0.304316708,0.991765387,1.112531461
aac3_Id,silP,0.009616954,0.003237586,0.008974546,0.010259361,1.050605429,0.356325961,0.979902628,1.12130823
aac3_Id,arsC,0.009569019,0.003726314,0.008829638,0.010308401,1.04608844,0.37955747,0.970776004,1.121400877
aac3_Id,silE,0.009486263,0.003479061,0.008795942,0.010176584,1.04702687,0.377783282,0.972066471,1.12198727
aac3_Id,pcoS,0.00944338,0.003300254,0.008788538,0.010098222,1.038787246,0.303362717,0.978593502,1.098980991
aac3_Id,silF,0.009435643,0.003107776,0.008818993,0.010052293,1.041351939,0.331326335,0.975609606,1.107094272
aac3_Id,arsR,0.009407386,0.00339071,0.008734596,0.010080177,1.018749781,0.308034798,0.957628994,1.079870568
aac3_Id,silR,0.00932661,0.003117395,0.008708051,0.009945168,1.034059967,0.327041755,0.969167788,1.098952147
aac3_Id,blaTEM_1,0.009310087,0.003690261,0.008577859,0.010042315,1.011019485,0.389221662,0.933789463,1.088249507
aac3_Id,gyrA_D87G,0.009176582,0.006248157,0.007936813,0.010416352,1.001447492,0.664910011,0.869514921,1.133380064
aac3_Id,pcoA,0.00914684,0.003175576,0.008516737,0.009776944,0.99992651,0.341837782,0.932098478,1.067754542
aac3_Id,arsA,0.008932835,0.004189085,0.008101629,0.00976404,0.925044148,0.352525714,0.855095398,0.994992898
aac3_Id,blaCTX_M_55,0.00885583,0.008537258,0.007161853,0.010549807,0.953640422,0.904735477,0.774121275,1.133159569
aac3_Id,blaCMY_2,0.008831512,0.009597513,0.006927157,0.010735867,0.941829307,1.069324872,0.729652053,1.154006561
aac3_Id,arsD,0.008633523,0.003889573,0.007861748,0.009405299,0.930226687,0.445229685,0.841883458,1.018569916
aac3_Id,fosA7_3,0.008626299,0.010953695,0.006452849,0.01079975,0.904513656,1.063598366,0.693472665,1.115554647
aac3_Id,fosA7,0.008586549,0.003885884,0.007815506,0.009357593,0.926097206,0.412158287,0.84431606,1.007878352
aac3_Id,pcoD,0.008572997,0.003190924,0.007939848,0.009206145,0.899580532,0.286840354,0.842665183,0.956495881
aac3_Id,arsB,0.008496063,0.003339772,0.00783338,0.009158746,0.927724163,0.35140978,0.857996839,0.997451487
aac3_Id,golS,0.008374392,0.002069152,0.007963827,0.008784956,0.485037374,0.158468521,0.453593782,0.516480967
aac3_Id,qnrS1,0.008256407,0.00977039,0.006317749,0.010195064,0.916922895,1.090950368,0.700454674,1.133391116
aac3_Id,mdsA,0.008118839,0.001859882,0.007749798,0.00848788,0.475502368,0.129814521,0.44974435,0.501260385
aac3_Id,golT,0.008058601,0.001895922,0.007682408,0.008434793,0.497076006,0.15369986,0.466578619,0.527573393
aac3_Id,mdsB,0.0080348,0.001976587,0.007642603,0.008426998,0.505803232,0.133380723,0.479337603,0.532268861
aac3_Id,pcoR,0.008012532,0.003196959,0.007378186,0.008646878,0.849437447,0.302884256,0.78933864,0.909536255
aac3_Id,pcoB,0.007674674,0.004313823,0.006818718,0.00853063,0.819970141,0.419941817,0.736644574,0.903295709
aac3_Id,pcoC,0.00747375,0.00240768,0.006996014,0.007951486,0.814226008,0.28313035,0.758046804,0.870405212
aac3_IId,arr_2,0.970380356,0.036296153,0.963178411,0.9775823,281.5866945,116.6821223,258.43443,304.738959
aac3_IId,dfrA14,0.955100265,0.039336509,0.947295048,0.962905482,264.7881216,102.6220095,244.4256885,285.1505547
aac3_IId,lnuF,0.875749623,0.102368101,0.855437571,0.896061675,251.9356294,114.7162471,229.1734372,274.6978216
aac3_IId,blaLAP_2,0.873948158,0.088186381,0.856450066,0.891446249,196.6552528,72.89670392,182.1909652,211.1195403
aac3_IId,rmtB1,0.66206723,0.287509023,0.605019202,0.719115257,100.6701484,58.180907,89.12579422,112.2145026
aac3_IId,aadA22,0.46501929,0.174470501,0.430400558,0.499638023,93.80821722,48.33545167,84.21741497,103.3990195
aac3_IId,mphA,0.392313271,0.111814164,0.370126915,0.414499627,159.7232553,90.21295066,141.8230487,177.6234619
aac3_IId,qnrS2,0.324679222,0.144753967,0.295956895,0.35340155,46.26733877,24.67747424,41.3707925,51.16388504
aac3_IId,aph3p_Ia,0.319089779,0.074820033,0.304243862,0.333935697,381.2701418,554.2482615,271.2952622,491.2450214
aac3_IId,cmlA1,0.25827536,0.079914447,0.2424186,0.27413212,44.418073,14.60325581,41.52047022,47.31567577
aac3_IId,sul3,0.254994421,0.077030873,0.239709825,0.270279017,62.89173368,29.37646561,57.06280557,68.72066178
aac3_IId,dfrA12,0.208110623,0.065485304,0.195116918,0.221104328,40.15921609,13.7150301,37.43785657,42.88057561
aac3_IId,qacL,0.181017882,0.057102773,0.169687453,0.192348311,29.88771234,10.10975977,27.88171667,31.89370801
aac3_IId,terW,0.166508481,0.066895983,0.153234866,0.179782095,32.35685137,19.61705743,28.46440158,36.24930116
aac3_IId,terZ,0.163875668,0.065672166,0.150844886,0.176906451,32.06656486,21.50126379,27.80024766,36.33288207
aac3_IId,terD,0.162881151,0.064846813,0.150014136,0.175748165,32.01795831,20.80335831,27.89012069,36.14579593
aac3_IId,parE_S458P,0.160827714,0.177056103,0.125695942,0.195959486,20.94888448,22.38814721,16.50659035,25.3911786
aac3_IId,dfrA1,0.143780563,0.042641272,0.13531961,0.152241517,40.32402209,17.95380351,36.76159796,43.88644622
aac3_IId,erm42,0.143366341,0.067009943,0.130070114,0.156662567,20.39505888,9.031567868,18.60299987,22.18711789
aac3_IId,aac6p_Ib_cr,0.133252181,0.044516564,0.124419129,0.142085233,23.36894582,11.12395473,21.16171186,25.57617977
aac3_IId,arr,0.132416292,0.043811287,0.123723183,0.141109402,23.07261044,8.558241971,21.37446956,24.77075132
aac3_IId,catB3,0.128053522,0.046608324,0.11880542,0.137301625,20.7776173,8.175121613,19.15549581,22.39973879
aac3_IId,aac6p_Ib_cr5,0.12652804,0.045661643,0.11746778,0.135588301,21.88267157,8.947811693,20.10723161,23.65811154
aac3_IId,arr_3,0.124727921,0.047048525,0.115392473,0.134063369,20.28572076,8.198032774,18.6590532,21.91238832
aac3_IId,aadA2,0.124082775,0.036691049,0.116802474,0.131363075,36.91126634,14.6439037,34.00559814,39.81693453
aac3_IId,mcr_9_1,0.123969743,0.065487361,0.11097563,0.136963856,17.95829714,10.23809856,15.92683627,19.98975801
aac3_IId,blaOXA,0.121171648,0.038157658,0.113600341,0.128742955,19.90719151,8.694011533,18.182111,21.63227201
aac3_IId,blaOXA_1,0.118346714,0.044156488,0.109585109,0.127108319,19.74670139,10.05030882,17.75250208,21.7409007
aac3_IId,ble,0.111527758,0.043907216,0.102815613,0.120239902,16.6105196,6.905168258,15.2403844,17.98065479
aac3_IId,bleO,0.105247889,0.051205442,0.095087618,0.115408159,15.04448812,8.337797338,13.39008824,16.698888
aac3_IId,fosA7_4,0.100698248,0.079595015,0.08490487,0.116491626,13.8595876,11.31034648,11.61536948,16.10380572
aac3_IId,aac3_IVa,0.098596323,0.039331076,0.090792184,0.106400461,15.3796416,7.218168362,13.9474004,16.81188281
aac3_IId,dfrA17,0.094913515,0.047389436,0.085510423,0.104316607,13.02127656,6.951109476,11.64202563,14.40052748
aac3_IId,aadA5,0.091530004,0.04473111,0.082654381,0.100405626,12.53945638,6.387427158,11.27205226,13.80686051
aac3_IId,floR,0.090362192,0.031083593,0.084194533,0.096529851,20.71530553,7.973498171,19.1331905,22.29742055
aac3_IId,oqxB,0.090356596,0.039298179,0.082558984,0.098154207,12.93421736,6.4307208,11.65822284,14.21021189
aac3_IId,aph4_Ia,0.089917506,0.035751238,0.082823685,0.097011327,13.5493136,5.742598579,12.40985745,14.68876974
aac3_IId,tetG,0.088260092,0.031614055,0.081987178,0.094533007,13.79073569,4.896990998,12.81906644,14.76240495
aac3_IId,blaCARB_2,0.08584541,0.029910743,0.079910469,0.09178035,13.09792262,4.336245089,12.23751752,13.95832772
aac3_IId,oqxA,0.084805632,0.037529426,0.07735898,0.092252284,11.86088217,5.3232138,10.80464107,12.91712328
aac3_IId,blaCTX_M_15,0.074574188,0.104692506,0.053800923,0.095347453,10.79053895,17.33622058,7.350656677,14.23042123
aac3_IId,aadA1,0.072873183,0.023280371,0.068253853,0.077492514,12.797991,5.184660348,11.7692419,13.82674009
aac3_IId,armA,0.072177879,0.048104202,0.062632962,0.081722796,9.706289573,7.053237059,8.306774319,11.10580483
aac3_IId,tetA,0.071785056,0.021830439,0.067453423,0.076116689,18.91645957,6.583751285,17.61010048,20.22281866
aac3_IId,mcr_1,0.068510549,0.082831689,0.052074945,0.084946153,8.362572589,10.05096631,6.368242817,10.35690236
aac3_IId,msrE,0.062437367,0.047939744,0.052925082,0.071949652,8.249225107,5.982715578,7.062124541,9.436325674
aac3_IId,ant2pp_Ia,0.061498129,0.061255034,0.049343801,0.073652456,8.120574551,8.212096877,6.491116368,9.750032734
aac3_IId,blaCTX_M_65,0.06136516,0.036076002,0.054206899,0.068523422,8.291049131,4.578034017,7.382667861,9.199430402
aac3_IId,mphE,0.057385639,0.041928845,0.049066046,0.065705232,7.594770245,5.380249974,6.527211925,8.662328565
aac3_IId,sul1,0.051539201,0.017545767,0.04805774,0.055020661,11.72365802,3.925023259,10.94484825,12.50246779
aac3_IId,parC_S80R,0.050736037,0.022121802,0.046346591,0.055125482,7.595600559,3.459990768,6.909063326,8.282137792
aac3_IId,grdA,0.049160338,0.071218589,0.035029025,0.063291652,6.555571596,10.66828918,4.438751572,8.672391619
aac3_IId,aph3p_IIa,0.048268889,0.040117176,0.040308771,0.056229007,6.173261909,5.065012441,5.168253555,7.178270264
aac3_IId,fosA3,0.044073647,0.046253614,0.034895927,0.053251368,5.938720574,7.669588714,4.416907781,7.460533368
aac3_IId,fosA7_7,0.037509183,0.022012997,0.033141327,0.041877039,4.943973374,2.920286628,4.364525151,5.523421597
aac3_IId,blaTEM,0.036953716,0.014566928,0.034063322,0.039844111,7.609633225,3.856002355,6.844518701,8.374747749
aac3_IId,aph6_Id,0.035606161,0.01195629,0.033233773,0.037978548,8.409886526,3.258152328,7.763398418,9.056374634
aac3_IId,fosA7_3,0.03215098,0.027063732,0.026780949,0.037521012,4.224257816,3.237583063,3.581851097,4.866664536
aac3_IId,gyrA_S83F,0.027157489,0.010542315,0.025065665,0.029249313,4.283776613,1.529593524,3.980272073,4.587281153
aac3_IId,blaCMY,0.027023234,0.019129427,0.023227541,0.030818927,3.461863795,2.108435554,3.043504438,3.880223152
aac3_IId,blaCMY_2,0.026331595,0.019225803,0.022516779,0.030146412,3.491535093,2.411265925,3.013087621,3.969982565
aac3_IId,qacEdelta1,0.025467656,0.008890042,0.023703679,0.027231633,4.026284638,1.441633031,3.740233368,4.312335908
aac3_IId,qacE,0.025430271,0.009247856,0.023595296,0.027265247,4.028675457,1.590060412,3.713172974,4.344177939
aac3_IId,gyrA_D87N,0.024842898,0.009750884,0.022908111,0.026777685,3.719363514,1.291292015,3.463143163,3.975583864
aac3_IId,catA1,0.024662016,0.011547125,0.022370816,0.026953216,3.369036023,1.714941889,3.028754346,3.7093177
aac3_IId,merE,0.024547334,0.01437481,0.02169506,0.027399608,3.247678568,1.804960074,2.889535331,3.605821806
aac3_IId,sul2,0.024277968,0.007900857,0.022710267,0.025845669,3.907158015,1.215271303,3.666021823,4.148294207
aac3_IId,blaCTX_M,0.024212931,0.012250573,0.021782152,0.026643711,3.417054513,2.108203158,2.998741268,3.835367757
aac3_IId,merD,0.024167349,0.014737842,0.021243041,0.027091656,3.123764333,1.753097754,2.775911705,3.471616961
aac3_IId,aadA7,0.023244692,0.016365205,0.01999748,0.026491904,3.018786814,2.085903486,2.604898308,3.432675319
aac3_IId,dfrA7,0.023044394,0.015797237,0.019909879,0.026178909,2.959880961,1.834995102,2.595778122,3.3239838
aac3_IId,catA2,0.022529117,0.032768058,0.016027224,0.029031011,3.341964682,6.225157077,2.106758462,4.577170902
aac3_IId,blaCTX_M_14,0.021983773,0.028883181,0.016252723,0.027714823,2.764253051,3.378308191,2.093923413,3.434582689
aac3_IId,aac3_Id,0.021744741,0.016380845,0.018494426,0.024995056,2.773937965,2.239665311,2.329539778,3.218336153
aac3_IId,aph3pp_Ib,0.021699517,0.007097942,0.020291131,0.023107903,3.750034984,1.455315271,3.461268861,4.038801107
aac3_IId,merA,0.020175084,0.013560284,0.01748443,0.022865739,2.580085186,1.579556389,2.26666693,2.893503442
aac3_IId,parC_S80I,0.01707398,0.011713658,0.014749736,0.019398224,2.265386291,1.436390184,1.980375316,2.550397266
aac3_IId,tetC,0.015487733,0.019662423,0.011586282,0.019389185,2.053737909,2.719387973,1.514152337,2.59332348
aac3_IId,aac3_VIa,0.015473798,0.02252569,0.011004212,0.019943383,1.98884265,3.000461348,1.393486023,2.584199277
aac3_IId,fosA7_2,0.015033865,0.008587953,0.013329829,0.016737902,1.986422334,1.080693502,1.771989297,2.20085537
aac3_IId,tetB,0.014687288,0.006909614,0.013316271,0.016058305,2.006440591,0.886027702,1.830633473,2.18224771
aac3_IId,merC,0.014518989,0.005652304,0.013397449,0.015640528,2.025856536,0.759451421,1.875164898,2.176548175
aac3_IId,merT,0.014337589,0.005514102,0.013243471,0.015431706,2.040051342,0.713977211,1.898382774,2.181719911
aac3_IId,merR,0.013926313,0.005189521,0.012896599,0.014956027,1.942864558,0.714051026,1.801181343,2.084547773
aac3_IId,merP,0.013754681,0.00542723,0.012677801,0.014831561,1.920070998,0.802015515,1.76093372,2.079208276
aac3_IId,pcoS,0.013582993,0.004746305,0.012641223,0.014524763,1.961080689,0.73606914,1.815028602,2.107132775
aac3_IId,gyrA_S83Y,0.012384177,0.008164607,0.010764141,0.014004212,1.599232759,1.122421817,1.376519919,1.821945599
aac3_IId,gyrA_D87Y,0.011704452,0.005102471,0.010692011,0.012716893,1.630500928,0.8958549,1.452743881,1.808257976
aac3_IId,arsR,0.010183179,0.003453018,0.009498025,0.010868332,1.364502829,0.384031224,1.288302702,1.440702955
aac3_IId,arsC,0.009567308,0.003895421,0.008794372,0.010340245,1.310118197,0.56670613,1.197671406,1.422564988
aac3_IId,blaCTX_M_55,0.009262094,0.008395503,0.007596244,0.010927944,1.193166806,1.149973106,0.964987193,1.42134642
aac3_IId,gyrA_D87G,0.008961273,0.00698823,0.007574657,0.01034789,1.139462462,0.82505286,0.975754075,1.303170849
aac3_IId,arsA,0.008839189,0.004184315,0.00800893,0.009669448,1.090679098,0.429104837,1.005535388,1.175822807
aac3_IId,arsB,0.008565768,0.003772926,0.007817138,0.009314399,1.109819522,0.462240634,1.018100952,1.201538093
aac3_IId,silF,0.00844396,0.003110173,0.007826834,0.009061085,1.072239689,0.372300328,0.998367226,1.146112151
aac3_IId,silC,0.008296564,0.003212058,0.007659222,0.008933906,1.065251288,0.364054149,0.993015047,1.137487529
aac3_IId,blaTEM_1,0.008228086,0.004150085,0.007404619,0.009051553,1.009672905,0.421754553,0.925987652,1.093358159
aac3_IId,silP,0.008196411,0.003107396,0.007579836,0.008812986,1.052671492,0.360868225,0.981067407,1.124275577
aac3_IId,silE,0.008183881,0.003604757,0.007468619,0.008899143,1.071717047,0.471044767,0.978251546,1.165182548
aac3_IId,arsD,0.008147103,0.003501374,0.007452355,0.008841852,1.068106166,0.495902573,0.969708337,1.166503995
aac3_IId,silS,0.008015751,0.003306354,0.007359699,0.008671804,1.042495218,0.365899502,0.969892818,1.115097617
aac3_IId,silB,0.007984912,0.002969891,0.007395621,0.008574203,1.006318655,0.309638874,0.944879585,1.067757725
aac3_IId,pcoC,0.007967161,0.003177691,0.007336638,0.008597683,1.017962627,0.37911173,0.942738635,1.093186619
aac3_IId,silA,0.007935851,0.002911014,0.007358243,0.00851346,1.014961066,0.314846249,0.952488739,1.077433392
aac3_IId,mdsA,0.007912953,0.002257399,0.007465036,0.008360869,1.032866939,0.399689115,0.953559947,1.112173931
aac3_IId,silR,0.007890483,0.002963513,0.007302458,0.008478509,1.00073988,0.333389155,0.934588238,1.066891521
aac3_IId,pcoD,0.00789047,0.003289224,0.007237817,0.008543124,1.052342476,0.514498464,0.950254819,1.154430134
aac3_IId,pcoE,0.007889675,0.004248109,0.007046758,0.008732592,1.000524281,0.500361197,0.901241764,1.099806798
aac3_IId,golT,0.007802032,0.002126124,0.007380163,0.008223902,0.974098974,0.555263499,0.86392265,1.084275299
aac3_IId,golS,0.007796341,0.002088532,0.007381931,0.008210751,0.923416478,0.287570212,0.866356309,0.980476647
aac3_IId,pcoA,0.007771652,0.003064836,0.007163522,0.008379782,1.016639505,0.381970844,0.940848202,1.092430807
aac3_IId,mdsB,0.007715621,0.002013643,0.007316071,0.008115172,0.907513054,0.325610591,0.842904849,0.97212126
aac3_IId,pcoB,0.007673231,0.004360662,0.006807981,0.00853848,0.983403402,0.56329482,0.871633489,1.095173315
aac3_IId,pcoR,0.007658003,0.003378885,0.006987559,0.008328448,0.978496359,0.382563211,0.902587519,1.0544052
aac3_IId,gyrB_S464F,0.00734445,0.014561171,0.004455197,0.010233702,1.005057272,2.104613935,0.587456207,1.422658336
aac3_IId,qnrS1,0.007109064,0.008383603,0.005445575,0.008772552,0.879601,1.080658616,0.665174885,1.094027114
aac3_IId,fosA7,0.007016162,0.004073204,0.00620795,0.007824374,0.898917913,0.483330661,0.803014624,0.994821202
aac3_IVa,oqxB,0.859924528,0.087903308,0.842482605,0.877366452,144.8434156,50.15724608,134.8911298,154.7957014
