Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
silE,blaKPC_3,0.232892829,0.183467766,0.196488844,0.269296814,18.0656777,15.10921759,15.06768113,21.06367426
silE,blaKPC_2,0.134446225,0.066837185,0.121184278,0.147708173,11.51273176,6.423228303,10.23822391,12.78723961
silE,rmtB,0.08089422,0.059090768,0.06916933,0.092619111,5.946227454,4.192193526,5.114405308,6.778049599
silE,oqxB5,0.072640425,0.026266977,0.067428486,0.077852363,6.178332044,2.575121584,5.667372054,6.689292034
silE,fosA5,0.071506018,0.035047352,0.064551863,0.078460173,5.426328452,2.863879358,4.858072655,5.994584249
silE,rmtB1,0.068720013,0.049599699,0.058878356,0.078561669,5.120994468,3.997878686,4.327728602,5.914260334
silE,blaSHV_168,0.027764549,0.035146723,0.020790676,0.034738421,1.9737715,2.605187349,1.45684581,2.49069719
silE,oqxB17,0.026503977,0.028396015,0.020869591,0.032138362,1.968122183,2.162735324,1.538988574,2.397255792
silE,blaSHV_76,0.024225322,0.019345619,0.020386732,0.028063913,1.791632692,1.51662189,1.490702005,2.092563378
silE,oqxA10,0.023601511,0.009520844,0.021712369,0.025490653,1.755017935,0.729466698,1.610275916,1.899759954
silE,oqxB21,0.022558284,0.042944873,0.014037089,0.031079478,1.55495133,2.909339189,0.977675316,2.132227344
silE,blaSHV_32,0.02206933,0.020379432,0.018025608,0.026113051,1.561217061,1.423446458,1.278774402,1.84365972
silE,tetB,0.019606993,0.040385274,0.011593678,0.027620307,1.354197019,2.679951288,0.822436542,1.885957497
silE,blaSHV_108,0.018502383,0.024687039,0.013603939,0.023400827,1.32937378,1.77680961,0.976816205,1.681931354
silE,blaCTX_M_15,0.018216306,0.005107249,0.017202917,0.019229695,1.390054579,0.358610759,1.318898425,1.461210734
silE,blaCTX_M,0.018002284,0.004699666,0.017069769,0.0189348,1.337170628,0.332767122,1.271142411,1.403198844
silE,blaNDM_1,0.017419283,0.022030869,0.01304788,0.021790685,1.28733736,1.697973069,0.950422665,1.624252054
silE,blaSHV_5,0.017036094,0.027567855,0.011566033,0.022506154,1.239222743,2.28359717,0.786107522,1.692337965
silE,cmlA1,0.016921045,0.022080134,0.012539868,0.021302223,1.169914121,1.465479757,0.879131144,1.460697099
silE,fosA7,0.01672587,0.007093575,0.01531835,0.018133389,1.203478704,0.516519105,1.100990107,1.3059673
silE,rmtF1,0.016509414,0.021644571,0.012214661,0.020804166,1.217050837,1.655989884,0.888466517,1.545635157
silE,arr_3,0.01645894,0.020571616,0.012377085,0.020540795,1.180599267,1.518329931,0.879329668,1.481868865
silE,terE,0.016411352,0.012213061,0.013988016,0.018834688,1.169797432,0.869163054,0.997336625,1.342258238
silE,blaDHA,0.016266397,0.018125131,0.012669978,0.019862816,1.208556247,1.347845548,0.941114449,1.475998046
silE,merE,0.015888618,0.016961521,0.012523084,0.019254152,1.091866487,1.124951726,0.868651659,1.315081315
silE,tetG,0.015700668,0.013604411,0.013001258,0.018400079,1.163669717,1.018314619,0.961614004,1.36572543
silE,mphE,0.015658427,0.014718501,0.012737957,0.018578897,1.116633775,1.044586339,0.909365183,1.323902367
silE,dfrA14,0.015625609,0.007061577,0.014224439,0.017026779,1.090049919,0.462262385,0.998327033,1.181772805
silE,blaSHV_26,0.015598564,0.014021437,0.012816407,0.018380721,1.096007438,0.941962759,0.90910159,1.282913285
silE,oqxA3,0.015571659,0.014865019,0.012622117,0.018521201,1.083725956,0.989585652,0.887370693,1.280081218
silE,blaOXA_2,0.015565773,0.026176986,0.010371691,0.020759855,1.15304215,2.007499083,0.754710779,1.551373521
silE,aph4_Ia,0.015509241,0.012736818,0.01298198,0.018036502,1.136346586,0.977164462,0.942455957,1.330237215
silE,terC,0.01548984,0.013811355,0.012749368,0.018230313,1.092304614,0.977660004,0.898315659,1.286293569
silE,catA1,0.015478224,0.013584709,0.012782723,0.018173725,1.14909243,1.062852673,0.938199401,1.35998546
silE,blaCTX_M_2,0.015448714,0.022527786,0.010978713,0.019918716,1.140541272,1.716489681,0.79995248,1.481130064
silE,oqxB32,0.0153655,0.009051214,0.013569542,0.017161457,1.113358208,0.664052179,0.981595849,1.245120567
silE,aac3_IIe,0.015213423,0.010751625,0.013080068,0.017346779,1.065962126,0.75747068,0.91566351,1.216260743
silE,fosA10,0.014992722,0.008734368,0.013259634,0.01672581,1.068270194,0.629790313,0.943306133,1.193234256
silE,qnrB1,0.014971177,0.008032831,0.013377289,0.016565065,1.063162732,0.556043192,0.9528317,1.173493765
silE,crcB,0.014941863,0.005833986,0.013784274,0.016099453,1.075609371,0.405004781,0.995247636,1.155971107
silE,blaOXA_48,0.014898202,0.012326478,0.012452362,0.017344043,1.05232359,0.867708185,0.880151461,1.224495718
silE,dfrA1,0.014896029,0.005969324,0.013711586,0.016080473,1.063083325,0.404149298,0.982891336,1.143275314
silE,aac3_IVa,0.014881423,0.012473595,0.012406391,0.017356455,1.07665004,0.872634043,0.903500514,1.249799566
silE,aadA1,0.014874931,0.015300015,0.011839076,0.017910786,1.057112156,1.066973401,0.845401485,1.268822827
silE,blaLEN_2,0.01471487,0.016079191,0.01152441,0.01790533,1.036461741,1.154634808,0.807357145,1.265566337
silE,blaSHV_1,0.014662349,0.002630926,0.014140317,0.015184382,1.160680326,0.244973129,1.112072343,1.20928831
silE,blaSHV_12,0.014633666,0.007505869,0.013144338,0.016122993,1.048336866,0.530284545,0.943116908,1.153556824
silE,mphA,0.014589846,0.0131214,0.011986275,0.017193416,1.034068632,0.929779894,0.849580129,1.218557135
silE,sul2,0.014478899,0.007080555,0.013073963,0.015883835,1.046816015,0.488277558,0.949931154,1.143700875
silE,catB3,0.014477212,0.005795907,0.013327178,0.015627246,1.032729287,0.397761876,0.953804701,1.111653873
silE,oqxA,0.01443167,0.002480437,0.013939498,0.014923843,1.253327989,0.377050574,1.178512975,1.328143004
silE,oqxB14,0.014354992,0.010017518,0.012367299,0.016342685,1.045722434,0.763501995,0.894227074,1.197217794
silE,oqxB,0.014348928,0.002428052,0.013867149,0.014830706,1.084654343,0.342863083,1.016622869,1.152685817
silE,blaTEM_1,0.014340168,0.009355567,0.012483821,0.016196516,1.016681111,0.659019575,0.88591733,1.147444892
silE,blaSHV_11,0.014334952,0.002934803,0.013752623,0.01491728,1.02533692,0.177483728,0.990120298,1.060553543
silE,oqxB19,0.014323872,0.003645913,0.013600443,0.0150473,1.018203577,0.213304433,0.975879349,1.060527804
silE,sat2,0.014319203,0.008454363,0.012641674,0.015996733,1.01836094,0.572755181,0.904713886,1.132007994
silE,blaSHV_28,0.014308614,0.003218515,0.013669991,0.014947237,1.027504019,0.206393134,0.986551144,1.068456895
silE,qnrS1,0.014275569,0.020455197,0.010216814,0.018334324,1.008921328,1.476089006,0.716033245,1.30180941
silE,aph6_Id,0.01425408,0.006894899,0.012885983,0.015622178,1.01525433,0.472756078,0.921449268,1.109059392
silE,blaOXA,0.014207118,0.005039617,0.013207148,0.015207087,1.016554156,0.341563402,0.948780567,1.084327745
silE,blaTEM,0.01419251,0.00738809,0.012726553,0.015658468,0.996811735,0.520322218,0.893568518,1.100054951
silE,ble,0.01412661,0.016294745,0.010893379,0.017359841,1.014379394,1.140033437,0.788172027,1.240586761
silE,armA,0.014121117,0.015374661,0.011070451,0.017171783,0.978571378,1.004203024,0.779315711,1.177827044
silE,aac3_IId,0.014100917,0.007432058,0.012626236,0.015575599,0.99792036,0.488195058,0.901051869,1.094788851
silE,aac6p_Ib_cr,0.014094995,0.005791078,0.01294592,0.015244071,1.020211683,0.426605582,0.93556388,1.104859486
silE,aac6p_Ib,0.014076236,0.004820282,0.013119787,0.015032684,1.014421662,0.344722134,0.946021312,1.082822012
silE,qacEdelta1,0.014049453,0.003537019,0.013347631,0.014751274,1.004596072,0.224887722,0.959973469,1.049218675
silE,merP,0.014026354,0.008520201,0.012335761,0.015716947,0.992539398,0.594741981,0.874529686,1.11054911
silE,aac6p_Ib_cr5,0.013989114,0.006133031,0.012772188,0.01520604,1.003342287,0.42463748,0.919084999,1.087599576
silE,oqxB20,0.013984919,0.009161749,0.01216703,0.015802809,0.996858767,0.619383909,0.873959562,1.119757972
silE,merD,0.013980126,0.01530055,0.010944165,0.017016087,0.972790088,1.056542523,0.76314913,1.182431047
silE,blaOXA_1,0.013979294,0.006327438,0.012723793,0.015234795,0.990412106,0.421993193,0.906679501,1.07414471
silE,aadA2,0.013940174,0.00339097,0.013267332,0.014613016,1.001031296,0.210801879,0.95920363,1.042858962
silE,tetA,0.01392146,0.007242697,0.012484352,0.015358569,1.014578507,0.550363948,0.90537436,1.123782655
silE,qacE,0.013909108,0.00371621,0.013171732,0.014646485,1.007814482,0.243269939,0.959544448,1.056084516
silE,sul1,0.013864155,0.003518631,0.013165982,0.014562328,0.996960573,0.23519684,0.950292418,1.043628729
silE,floR,0.013839358,0.011405067,0.011576345,0.016102371,1.01688537,0.915814524,0.8351679,1.19860284
silE,blaSHV_33,0.013787123,0.012318631,0.011342839,0.016231407,0.981327766,0.880165644,0.806683807,1.155971725
silE,merA,0.01376187,0.016109369,0.010565422,0.016958319,0.990655048,1.157112453,0.761058833,1.220251262
silE,dfrA12,0.013738029,0.010047572,0.011744373,0.015731686,0.986562096,0.714396843,0.844810263,1.128313928
silE,floR2,0.013734915,0.01655237,0.010450566,0.017019264,0.964841423,1.161055299,0.734462862,1.195219983
silE,merT,0.013693085,0.008342928,0.012037667,0.015348503,0.980736766,0.584977131,0.864664612,1.09680892
silE,arr,0.013508334,0.012755426,0.010977381,0.016039287,0.97637328,0.949863439,0.787899766,1.164846794
silE,msrE,0.01345545,0.013549764,0.010766883,0.016144017,0.979317682,1.035521798,0.773847691,1.184787672
silE,blaOXA_181,0.013449764,0.01720525,0.010035869,0.016863659,0.97781162,1.292191937,0.721412705,1.234210535
silE,blaSHV_110,0.013446508,0.01076525,0.011310449,0.015582567,0.946076604,0.741505599,0.798945806,1.093207402
silE,terB,0.013442103,0.01123489,0.011212857,0.015671349,0.976977192,0.848426852,0.808630898,1.145323486
silE,merC,0.013421649,0.010137245,0.011410199,0.015433098,0.958342414,0.684279036,0.822566608,1.09411822
silE,blaSHV_207,0.01342058,0.02373124,0.008711787,0.018129373,0.976510127,1.772840849,0.624740041,1.328280214
silE,aph3pp_Ib,0.01337975,0.007836621,0.011824795,0.014934706,0.986165614,0.636309216,0.859908061,1.112423168
silE,qnrB4,0.013370438,0.017984873,0.009801849,0.016939027,0.979607639,1.451453176,0.691607839,1.267607439
silE,cmlA,0.013262082,0.017067215,0.009875576,0.016648588,0.968221353,1.295852475,0.711096108,1.225346597
silE,catB,0.013256675,0.005533378,0.012158733,0.014354617,0.943826108,0.35767391,0.872855845,1.014796372
silE,qnrS,0.013228664,0.021549996,0.008952678,0.017504651,0.920485451,1.521724308,0.618542334,1.222428568
silE,ant2pp_Ia,0.013211998,0.018740656,0.009493445,0.016930551,0.960683523,1.436936537,0.675564139,1.245802906
silE,blaCTX_M_14,0.013164051,0.008203162,0.011536365,0.014791736,0.927515435,0.591125812,0.81022325,1.044807621
silE,oqxA11,0.013117153,0.007589714,0.011611189,0.014623117,0.947389488,0.551132685,0.838032806,1.056746169
silE,blaSHV_27,0.013031049,0.008008221,0.011442044,0.014620053,0.936584414,0.578123125,0.821872243,1.051296584
silE,blaSHV_187,0.01299064,0.010807478,0.010846202,0.015135078,0.908144502,0.729034623,0.763488217,1.052800788
silE,terD,0.012989351,0.011539686,0.010699627,0.015279075,0.933641548,0.806914532,0.773532199,1.093750898
silE,merR,0.012933285,0.008859448,0.011175378,0.014691192,0.936171587,0.656976688,0.805813158,1.066530015
silE,blaSHV_71,0.012908411,0.023857567,0.008174552,0.01764227,0.936774459,1.749490411,0.589637606,1.283911312
silE,tetD,0.0128767,0.019807036,0.008946555,0.016806846,0.902097124,1.403931731,0.62352661,1.180667638
silE,qnrB,0.012820266,0.00723114,0.011385451,0.014255081,0.925018961,0.539749536,0.817920943,1.032116979
silE,blaLEN,0.012809941,0.010673988,0.010691991,0.014927892,0.945510165,0.840260815,0.778784189,1.11223614
silE,qacL,0.012795047,0.017105276,0.00940099,0.016189105,0.929678985,1.341464776,0.66350327,1.195854699
silE,oqxB25,0.012685934,0.005114046,0.011671197,0.013700672,0.901792454,0.362487013,0.829867166,0.973717742
silE,blaSHV_25,0.012579699,0.015469281,0.009510258,0.01564914,0.892015322,1.083790832,0.676967708,1.107062937
silE,arr_2,0.012550894,0.018260357,0.008927643,0.016174145,0.912242061,1.359660493,0.642455921,1.182028201
silE,oqxB6,0.012184163,0.014079779,0.009390429,0.014977896,0.871445461,0.990878734,0.674833623,1.068057299
silE,blaSHV_36,0.012017828,0.021732132,0.007705701,0.016329954,0.878989762,1.730988467,0.535524096,1.222455428
silE,cmlA10,0.011973389,0.016833073,0.008633342,0.015313436,0.896764083,1.365660408,0.625787429,1.167740736
silE,blaDHA_1,0.011797995,0.015626068,0.008697444,0.014898546,0.796183039,1.04474341,0.588883281,1.003482798
silE,blaCMY,0.011202452,0.02188368,0.006860255,0.015544649,0.782528374,1.569577237,0.471090198,1.09396655
silE,aph3p_Ia,0.010943238,0.010334874,0.008892574,0.012993901,0.768026803,0.723123648,0.624543383,0.911510223
silE,blaSHV_75,0.01068205,0.019742009,0.006764807,0.014599293,0.791605587,1.435105137,0.506849593,1.076361582
silF,pcoE,0.877443915,0.081126171,0.861346723,0.893541107,203.8113131,70.18880765,189.8843309,217.7382953
silF,arsD,0.582892845,0.091837157,0.56467036,0.601115329,140.7633684,65.42069266,127.7824837,153.7442532
silF,arsB,0.573984524,0.087902884,0.556542684,0.591426363,133.0270575,47.17015014,123.6674763,142.3866386
silF,arsA,0.571624998,0.091262416,0.553516554,0.589733441,129.7737832,52.97770875,119.2618564,140.28571
silF,arsC,0.471867113,0.077322856,0.456524581,0.487209645,110.644732,38.42501153,103.0203761,118.2690879
silF,arsR,0.463315022,0.077228549,0.447991202,0.478638842,107.8825917,49.90193976,97.9809642,117.7842192
silF,blaKPC_3,0.232760115,0.179943932,0.197055335,0.268464895,18.33375781,15.07382971,15.34278296,21.32473265
silF,blaKPC_2,0.127629698,0.054511252,0.116813483,0.138445913,11.23871299,5.382459052,10.17071634,12.30670964
silF,rmtB,0.082983732,0.065559879,0.069975229,0.095992234,6.387311269,5.298706873,5.33593287,7.438689669
silF,rmtB1,0.072852713,0.053612685,0.062214793,0.083490633,5.432658665,3.960404948,4.646828402,6.218488928
