Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA23,pcoC,0.006887162,0.005063018,0.00588255,0.007891775,1.28006342,0.873593975,1.106723423,1.453403418
dfrA23,ncrA,0.00688641,0.01297421,0.004312045,0.009460775,1.061809576,1.967076807,0.671498861,1.45212029
dfrA23,qepA1,0.006883773,0.011854431,0.004531597,0.009235949,1.157537572,1.991282138,0.762423994,1.552651149
dfrA23,catB3,0.006876623,0.004239554,0.006035404,0.007717843,1.281576954,0.810860248,1.120684689,1.442469219
dfrA23,silS,0.006823267,0.004996988,0.005831756,0.007814778,1.291350992,0.993513717,1.094216316,1.488485668
dfrA23,blaKPC_3,0.006785169,0.009823306,0.004836012,0.008734326,1.190082207,2.110278798,0.771357111,1.608807304
dfrA23,blaCMY,0.0067831,0.004577211,0.005874882,0.007691318,1.275930145,0.859064822,1.105473047,1.446387243
dfrA23,soxS_A12S,0.00668522,0.017981236,0.003117352,0.010253087,1.288685344,3.799779,0.534726753,2.042643934
dfrA23,blaKPC_2,0.006671598,0.009677234,0.004751425,0.008591771,1.128894822,1.699990811,0.791579764,1.466209881
dfrA23,blaCTX_M_14,0.006614047,0.004654614,0.005690471,0.007537624,1.206204081,0.813047549,1.044877808,1.367530354
dfrA23,blaCMY_2,0.006606436,0.004661225,0.005681548,0.007531324,1.143054243,0.794652092,0.985378028,1.300730458
dfrA23,pcoD,0.00657699,0.005236226,0.005538009,0.007615971,1.21339435,0.993246169,1.016312762,1.410475939
dfrA23,qnrB19,0.006554325,0.011028674,0.004365997,0.008742653,1.280671106,2.229888351,0.838212879,1.723129332
dfrA23,parE_S458A,0.006522627,0.005706745,0.005390285,0.007654969,1.177604403,0.999429571,0.979295894,1.375912913
dfrA23,merA,0.006479109,0.006035914,0.005281453,0.007676765,1.141785637,1.158746242,0.911865244,1.371706031
dfrA23,merB,0.006453303,0.005091856,0.005442968,0.007463638,1.239774433,1.071559663,1.027153749,1.452395118
dfrA23,pcoR,0.006365,0.005058048,0.005361373,0.007368626,1.152841506,1.022838568,0.949888144,1.355794869
dfrA23,blaCTX_M_55,0.006353309,0.004391417,0.005481956,0.007224661,1.116279001,0.710494747,0.975301429,1.257256573
dfrA23,floR,0.00632788,0.002921717,0.005748148,0.006907612,1.192296724,0.40470499,1.111994474,1.272598974
dfrA23,merD,0.006164648,0.006147223,0.004944906,0.007384391,1.052003043,0.983950562,0.856765904,1.247240181
dfrA23,fosA7_5,0.006159409,0.014480947,0.003286075,0.009032743,1.304819222,3.488821744,0.612561297,1.997077147
dfrA23,mphA,0.006158411,0.002917155,0.005579584,0.006737237,1.184206253,0.45082902,1.094751995,1.273660512
